"PO_ID","PO_NUMBER","LATEST_REVISION","CANCEL_FLAG","PERSON_ID","SUPPLIER_ID","SUPPLIER_SITE_ID","GEOGRAPHY_ID","CURRENCY_CODE","CURRENCY_RATE_TYPE","CURRENCY_EXCHANGE_DATE","CURRENCY_EXCHANGE_RATE","CREATION_DATE","ORIG_APPROVAL_SUBMIT_DATE","ORIG_APPROVED_DATE","LATEST_APPROVED_DATE","TRANSMISSION_METHOD","PAY_ON_CODE","CREATION_METHOD","PAY_TERMS","PAYMENT_TERMS_ID"
117434,"6084",0,"N",57,1718,4081,209,"USD","","","","03-NOV-2015","21-NOV-2015 06:26","21-NOV-2015 06:26","21-NOV-2015 06:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
117435,"6085",0,"N",57,21,41,209,"USD","","","","03-NOV-2015","21-NOV-2015 06:26","21-NOV-2015 06:26","21-NOV-2015 06:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
91682,"5616",0,"N",25,415,1087,204,"USD","","27-APR-2014","","27-APR-2014","27-APR-2014 02:42","27-APR-2014 02:42","27-APR-2014 02:42","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
91684,"5618",0,"N",31,578,1275,204,"USD","","27-APR-2014","","27-APR-2014","27-APR-2014 02:40","27-APR-2014 02:40","27-APR-2014 02:40","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
91790,"5619",0,"N",25,147,2033,204,"USD","","","","01-MAY-2014","01-MAY-2014 02:09","01-MAY-2014 02:09","01-MAY-2014 02:09","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
91848,"5621",0,"N",31,578,1275,204,"USD","","02-MAY-2014","","02-MAY-2014","02-MAY-2014 02:09","02-MAY-2014 02:09","02-MAY-2014 02:09","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
91243,"5606",0,"N",25,557,1233,204,"USD","","","","16-APR-2014","16-APR-2014 02:09","16-APR-2014 02:09","16-APR-2014 02:09","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
95360,"5712",0,"N",25,9,12,204,"USD","","","","08-AUG-2014","08-AUG-2014 04:42","08-AUG-2014 04:42","08-AUG-2014 04:42","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
95361,"5713",0,"N",25,147,2033,204,"USD","","","","08-AUG-2014","08-AUG-2014 04:42","08-AUG-2014 04:42","08-AUG-2014 04:42","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
119896,"6137",0,"N",25,147,2033,204,"USD","","","","09-JAN-2016","21-JAN-2016 03:15","21-JAN-2016 03:15","21-JAN-2016 03:15","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
91952,"5622",0,"N",31,415,1087,204,"USD","","04-MAY-2014","","04-MAY-2014","04-MAY-2014 04:48","04-MAY-2014 04:48","04-MAY-2014 04:48","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
91953,"5623",0,"N",31,415,1087,204,"USD","","04-MAY-2014","","04-MAY-2014","04-MAY-2014 04:48","04-MAY-2014 04:48","04-MAY-2014 04:48","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
92076,"5627",0,"N",57,21,1969,207,"USD","","07-MAY-2014","","07-MAY-2014","07-MAY-2014 07:39","07-MAY-2014 07:39","07-MAY-2014 07:39","MANUAL","","MANUAL","Immediate",10001
90535,"5589",0,"N",31,3,2036,204,"USD","","26-MAR-2014","","26-MAR-2014","26-MAR-2014 02:08","26-MAR-2014 02:08","26-MAR-2014 02:08","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
91158,"5603",0,"N",25,557,1233,204,"USD","","","","13-APR-2014","13-APR-2014 02:09","13-APR-2014 02:09","13-APR-2014 02:09","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
91261,"5609",0,"N",31,5,2034,204,"USD","","17-APR-2014","","17-APR-2014","17-APR-2014 02:09","17-APR-2014 02:09","17-APR-2014 02:09","MANUAL","RECEIPT","WORKFLOW","15 Net (terms date + 15)",10013
96422,"5743",0,"N",25,147,2033,204,"USD","","","","07-SEP-2014","07-SEP-2014 02:43","07-SEP-2014 02:43","07-SEP-2014 02:43","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
119969,"6140",0,"N",25,557,1233,204,"USD","","","","15-JAN-2016","21-JAN-2016 03:08","21-JAN-2016 03:08","21-JAN-2016 03:08","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
90904,"5599",0,"N",25,557,1233,204,"USD","","","","09-APR-2014","09-APR-2014 02:08","09-APR-2014 02:08","09-APR-2014 02:08","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
90905,"5600",0,"N",25,147,2033,204,"USD","","","","09-APR-2014","09-APR-2014 02:08","09-APR-2014 02:08","09-APR-2014 02:08","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
91954,"5624",0,"N",25,557,1233,204,"USD","","","","04-MAY-2014","04-MAY-2014 04:51","04-MAY-2014 04:51","04-MAY-2014 04:51","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
92137,"5631",0,"N",31,147,2033,204,"USD","","09-MAY-2014","","09-MAY-2014","09-MAY-2014 02:09","09-MAY-2014 02:09","09-MAY-2014 02:09","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
92138,"5632",0,"N",31,147,2033,204,"USD","","09-MAY-2014","","09-MAY-2014","09-MAY-2014 02:10","09-MAY-2014 02:10","09-MAY-2014 02:10","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
96525,"5748",0,"N",25,9,12,204,"USD","","","","10-SEP-2014","10-SEP-2014 02:42","10-SEP-2014 02:42","10-SEP-2014 02:42","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
95988,"5735",0,"N",57,1159,2835,207,"USD","","","","23-AUG-2014","23-AUG-2014 07:10","23-AUG-2014 07:10","23-AUG-2014 07:10","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
96192,"5738",0,"N",25,21,1969,207,"USD","","29-AUG-2014","","29-AUG-2014","29-AUG-2014 10:12","29-AUG-2014 10:12","29-AUG-2014 10:12","MANUAL","","MANUAL","Immediate",10001
96522,"5745",0,"N",31,415,1087,204,"USD","","10-SEP-2014","","10-SEP-2014","10-SEP-2014 02:39","10-SEP-2014 02:39","10-SEP-2014 02:39","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
96523,"5746",0,"N",25,557,1233,204,"USD","","10-SEP-2014","","10-SEP-2014","10-SEP-2014 02:42","10-SEP-2014 02:42","10-SEP-2014 02:42","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
96524,"5747",0,"N",31,415,1087,204,"USD","","10-SEP-2014","","10-SEP-2014","10-SEP-2014 02:39","10-SEP-2014 02:39","10-SEP-2014 02:39","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
95989,"5736",0,"N",57,1159,2835,207,"USD","","","","23-AUG-2014","23-AUG-2014 07:10","23-AUG-2014 07:10","23-AUG-2014 07:10","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
119719,"6126",0,"N",25,22,2035,204,"USD","","22-DEC-2015","","22-DEC-2015","22-DEC-2015 03:21","22-DEC-2015 03:22","22-DEC-2015 03:22","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60",10009
119232,"6118",0,"N",31,415,1087,204,"USD","","11-DEC-2015","","11-DEC-2015","11-DEC-2015 03:22","11-DEC-2015 03:22","11-DEC-2015 03:22","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
119233,"6119",0,"N",31,415,1087,204,"USD","","11-DEC-2015","","11-DEC-2015","11-DEC-2015 03:22","11-DEC-2015 03:22","11-DEC-2015 03:22","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
119861,"6134",0,"N",25,9,12,204,"USD","","","","06-JAN-2016","21-JAN-2016 03:15","21-JAN-2016 03:15","21-JAN-2016 03:15","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
119862,"6135",0,"N",25,557,1233,204,"USD","","","","06-JAN-2016","21-JAN-2016 03:15","21-JAN-2016 03:15","21-JAN-2016 03:15","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
88104,"5535",0,"N",57,11,15,207,"USD","","24-JAN-2014","","24-JAN-2014","24-JAN-2014 09:22","24-JAN-2014 09:22","24-JAN-2014 09:22","MANUAL","RECEIPT","MANUAL","2/10 Net 45",10007
88142,"5536",0,"N",31,578,1275,204,"USD","","25-JAN-2014","","25-JAN-2014","25-JAN-2014 03:08","25-JAN-2014 03:08","25-JAN-2014 03:08","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
87212,"5498",0,"N",25,1078,2651,204,"GBP","Corporate","10-JAN-2014","1.87265917602996254681647940074906367041","10-JAN-2014","10-JAN-2014 11:58","10-JAN-2014 11:59","10-JAN-2014 11:59","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
92098,"5630",0,"N",25,147,2033,204,"USD","","","","08-MAY-2014","08-MAY-2014 02:12","08-MAY-2014 02:12","08-MAY-2014 02:12","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
90699,"5594",0,"N",31,415,1087,204,"USD","","03-APR-2014","","03-APR-2014","03-APR-2014 09:24","03-APR-2014 09:24","03-APR-2014 09:24","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
91461,"5614",0,"N",25,22,2035,204,"USD","","20-APR-2014","","20-APR-2014","20-APR-2014 02:08","20-APR-2014 02:08","20-APR-2014 02:08","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60",10009
96730,"5757",0,"N",25,557,1233,204,"USD","","","","19-SEP-2014","19-SEP-2014 03:15","19-SEP-2014 03:15","19-SEP-2014 03:15","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
96792,"5758",0,"N",25,22,2035,204,"USD","","20-SEP-2014","","20-SEP-2014","20-SEP-2014 03:16","20-SEP-2014 03:16","20-SEP-2014 03:16","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60",10009
96931,"5759",0,"N",31,578,1275,204,"USD","","01-OCT-2014","","01-OCT-2014","01-OCT-2014 06:42","01-OCT-2014 06:42","01-OCT-2014 06:42","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
96932,"5760",0,"N",31,3,2036,204,"USD","","01-OCT-2014","","01-OCT-2014","01-OCT-2014 06:42","01-OCT-2014 06:42","01-OCT-2014 06:42","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
97039,"5763",0,"N",57,21,1969,207,"USD","","02-OCT-2014","","02-OCT-2014","02-OCT-2014 13:59","02-OCT-2014 13:59","02-OCT-2014 13:59","MANUAL","","MANUAL","Immediate",10001
119868,"6136",0,"N",25,557,1233,204,"USD","","","","07-JAN-2016","21-JAN-2016 03:15","21-JAN-2016 03:15","21-JAN-2016 03:15","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
119936,"6139",0,"N",25,557,1233,204,"USD","","","","13-JAN-2016","21-JAN-2016 03:15","21-JAN-2016 03:15","21-JAN-2016 03:15","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
119250,"6120",0,"N",25,557,1233,204,"USD","","","","11-DEC-2015","19-DEC-2015 09:05","19-DEC-2015 09:05","19-DEC-2015 09:05","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
119251,"6121",0,"N",25,557,1233,204,"USD","","","","11-DEC-2015","19-DEC-2015 09:04","19-DEC-2015 09:04","19-DEC-2015 09:04","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
87299,"5510",0,"N",25,557,1233,204,"USD","","","","11-JAN-2014","11-JAN-2014 05:06","11-JAN-2014 05:06","11-JAN-2014 05:06","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
87300,"5511",0,"N",25,557,1233,204,"USD","","","","11-JAN-2014","11-JAN-2014 05:06","11-JAN-2014 05:06","11-JAN-2014 05:06","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
87359,"5513",0,"N",57,21,1969,207,"USD","","11-JAN-2014","","11-JAN-2014","11-JAN-2014 11:53","11-JAN-2014 11:53","11-JAN-2014 11:53","MANUAL","","MANUAL","Immediate",10001
87289,"5500",0,"N",31,147,2033,204,"USD","","11-JAN-2014","","11-JAN-2014","11-JAN-2014 05:03","11-JAN-2014 05:03","11-JAN-2014 05:03","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
87290,"5501",0,"N",31,147,2033,204,"USD","","11-JAN-2014","","11-JAN-2014","11-JAN-2014 05:03","11-JAN-2014 05:03","11-JAN-2014 05:03","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
87292,"5503",0,"N",31,415,1087,204,"USD","","11-JAN-2014","","11-JAN-2014","11-JAN-2014 05:03","11-JAN-2014 05:03","11-JAN-2014 05:03","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
87293,"5504",0,"N",31,5,2034,204,"USD","","11-JAN-2014","","11-JAN-2014","11-JAN-2014 05:03","11-JAN-2014 05:03","11-JAN-2014 05:03","MANUAL","RECEIPT","WORKFLOW","15 Net (terms date + 15)",10013
87294,"5505",0,"N",25,22,2035,204,"USD","","11-JAN-2014","","11-JAN-2014","11-JAN-2014 05:03","11-JAN-2014 05:03","11-JAN-2014 05:03","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60",10009
87295,"5506",0,"N",31,3,2036,204,"USD","","11-JAN-2014","","11-JAN-2014","11-JAN-2014 05:03","11-JAN-2014 05:03","11-JAN-2014 05:03","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
93055,"5650",0,"N",31,415,1087,204,"USD","","05-JUN-2014","","05-JUN-2014","05-JUN-2014 02:05","05-JUN-2014 02:05","05-JUN-2014 02:05","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
93056,"5651",0,"N",31,415,1087,204,"USD","","05-JUN-2014","","05-JUN-2014","05-JUN-2014 02:05","05-JUN-2014 02:05","05-JUN-2014 02:05","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
93437,"5664",0,"N",25,557,1233,204,"USD","","","","15-JUN-2014","15-JUN-2014 02:06","15-JUN-2014 02:06","15-JUN-2014 02:06","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
96692,"5751",0,"N",31,578,1275,204,"USD","","18-SEP-2014","","18-SEP-2014","18-SEP-2014 06:16","18-SEP-2014 06:16","18-SEP-2014 06:16","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
97225,"5765",0,"N",25,557,1233,204,"USD","","","","08-OCT-2014","08-OCT-2014 08:58","08-OCT-2014 08:58","08-OCT-2014 08:58","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
119550,"6124",0,"N",25,9,12,204,"USD","","","","17-DEC-2015","19-DEC-2015 09:01","19-DEC-2015 09:01","19-DEC-2015 09:01","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
118871,"6112",0,"N",25,557,1233,204,"USD","","","","08-DEC-2015","19-DEC-2015 09:06","19-DEC-2015 09:06","19-DEC-2015 09:06","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
88083,"5532",0,"N",31,3,2036,204,"USD","","24-JAN-2014","","24-JAN-2014","24-JAN-2014 05:05","24-JAN-2014 05:06","24-JAN-2014 05:06","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
92262,"5633",0,"N",25,9,12,204,"USD","","","","10-MAY-2014","10-MAY-2014 03:09","10-MAY-2014 03:09","10-MAY-2014 03:09","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
93238,"5658",0,"N",31,147,2033,204,"USD","","11-JUN-2014","","11-JUN-2014","11-JUN-2014 02:03","11-JUN-2014 02:03","11-JUN-2014 02:03","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
97224,"5764",0,"N",25,557,1233,204,"USD","","08-OCT-2014","","08-OCT-2014","08-OCT-2014 08:58","08-OCT-2014 08:58","08-OCT-2014 08:58","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
97733,"5777",0,"N",25,557,1233,204,"USD","","","","19-OCT-2014","19-OCT-2014 03:16","19-OCT-2014 03:16","19-OCT-2014 03:16","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
96693,"5752",0,"N",25,557,1233,204,"USD","","","","18-SEP-2014","18-SEP-2014 06:18","18-SEP-2014 06:18","18-SEP-2014 06:18","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
87210,"5496",0,"N",25,495,4950,204,"USD","","","","10-JAN-2014","10-JAN-2014 11:17","10-JAN-2014 11:17","10-JAN-2014 11:17","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
87102,"5492",0,"N",59,537,1193,204,"USD","","","","08-JAN-2014","08-JAN-2014 11:21","08-JAN-2014 11:21","08-JAN-2014 11:21","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
92759,"5643",0,"N",31,578,1275,204,"USD","","25-MAY-2014","","25-MAY-2014","25-MAY-2014 02:08","25-MAY-2014 02:08","25-MAY-2014 02:08","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
93200,"5656",0,"N",22417,16148,5823,2005,"USD","","","","08-JUN-2014","08-JUN-2014 17:56","08-JUN-2014 18:23","08-JUN-2014 18:23","EMAIL","RECEIPT","AWARD_SOURCING","45 Net (terms date + 45)",10003
93240,"5660",0,"N",25,9,12,204,"USD","","","","11-JUN-2014","11-JUN-2014 02:06","11-JUN-2014 02:06","11-JUN-2014 02:06","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
92405,"5636",0,"N",25,557,1233,204,"USD","","","","15-MAY-2014","15-MAY-2014 07:12","15-MAY-2014 07:12","15-MAY-2014 07:12","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
92738,"5641",0,"N",25,415,1087,204,"USD","","24-MAY-2014","","24-MAY-2014","24-MAY-2014 02:10","24-MAY-2014 02:10","24-MAY-2014 02:10","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
92739,"5642",0,"N",31,3,2036,204,"USD","","24-MAY-2014","","24-MAY-2014","24-MAY-2014 02:08","24-MAY-2014 02:08","24-MAY-2014 02:08","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
87215,"5499",0,"N",59,1555,3738,204,"USD","","","","10-JAN-2014","10-JAN-2014 17:26","10-JAN-2014 17:26","10-JAN-2014 17:26","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
87741,"5518",0,"N",31,5,2034,204,"USD","","19-JAN-2014","","19-JAN-2014","19-JAN-2014 05:04","19-JAN-2014 05:04","19-JAN-2014 05:04","MANUAL","RECEIPT","WORKFLOW","15 Net (terms date + 15)",10013
87742,"5519",0,"N",25,147,2033,204,"USD","","","","19-JAN-2014","19-JAN-2014 05:07","19-JAN-2014 05:07","19-JAN-2014 05:07","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
87743,"5520",0,"N",25,9,12,204,"USD","","","","19-JAN-2014","19-JAN-2014 05:07","19-JAN-2014 05:07","19-JAN-2014 05:07","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
87745,"5522",0,"N",25,557,1233,204,"USD","","","","19-JAN-2014","19-JAN-2014 05:07","19-JAN-2014 05:07","19-JAN-2014 05:07","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
87746,"5523",0,"N",25,147,2033,204,"USD","","","","19-JAN-2014","19-JAN-2014 05:07","19-JAN-2014 05:07","19-JAN-2014 05:07","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
87747,"5524",0,"N",25,9,12,204,"USD","","","","19-JAN-2014","19-JAN-2014 05:07","19-JAN-2014 05:07","19-JAN-2014 05:07","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
93350,"5663",0,"N",57,21,41,1997,"USD","","13-JUN-2014","","13-JUN-2014","13-JUN-2014 12:25","13-JUN-2014 12:25","13-JUN-2014 12:25","B2B","RECEIPT","MANUAL","2/10 NET 30",10014
97395,"5771",0,"N",25,147,2033,204,"USD","","","","10-OCT-2014","10-OCT-2014 03:15","10-OCT-2014 03:15","10-OCT-2014 03:15","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
96708,"5755",0,"N",57,21,1969,207,"USD","","18-SEP-2014","","18-SEP-2014","18-SEP-2014 09:32","18-SEP-2014 09:32","18-SEP-2014 09:32","MANUAL","","MANUAL","Immediate",10001
97338,"5767",0,"N",31,415,1087,204,"USD","","09-OCT-2014","","09-OCT-2014","09-OCT-2014 05:14","09-OCT-2014 05:14","09-OCT-2014 05:14","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
97339,"5768",0,"N",31,415,1087,204,"USD","","09-OCT-2014","","09-OCT-2014","09-OCT-2014 05:14","09-OCT-2014 05:14","09-OCT-2014 05:14","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
97340,"5769",0,"N",25,147,2033,204,"USD","","","","09-OCT-2014","09-OCT-2014 05:16","09-OCT-2014 05:16","09-OCT-2014 05:16","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
88554,"5542",0,"N",31,415,1087,204,"USD","","05-FEB-2014","","05-FEB-2014","05-FEB-2014 04:05","05-FEB-2014 04:05","05-FEB-2014 04:05","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
88861,"5549",0,"N",31,147,2033,204,"USD","","09-FEB-2014","","09-FEB-2014","09-FEB-2014 07:04","09-FEB-2014 07:05","09-FEB-2014 07:05","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
88862,"5550",0,"N",31,147,2033,204,"USD","","09-FEB-2014","","09-FEB-2014","09-FEB-2014 07:05","09-FEB-2014 07:05","09-FEB-2014 07:05","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
93053,"5649",0,"N",57,21,1969,207,"USD","","04-JUN-2014","","04-JUN-2014","04-JUN-2014 06:51","04-JUN-2014 06:51","04-JUN-2014 06:51","MANUAL","","MANUAL","Immediate",10001
93156,"5655",0,"N",25,557,1233,204,"USD","","08-JUN-2014","","08-JUN-2014","08-JUN-2014 02:06","08-JUN-2014 02:06","08-JUN-2014 02:06","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
93260,"5661",0,"N",57,21,1969,207,"USD","","11-JUN-2014","","11-JUN-2014","11-JUN-2014 05:57","11-JUN-2014 05:58","11-JUN-2014 05:58","MANUAL","","MANUAL","Immediate",10001
93519,"5668",0,"N",25,557,1233,204,"USD","","","","18-JUN-2014","18-JUN-2014 02:07","18-JUN-2014 02:07","18-JUN-2014 02:07","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
92548,"5638",0,"N",57,21,1969,207,"USD","","17-MAY-2014","","17-MAY-2014","17-MAY-2014 06:14","17-MAY-2014 06:14","17-MAY-2014 06:14","MANUAL","","MANUAL","Immediate",10001
93057,"5652",0,"N",25,557,1233,204,"USD","","","","05-JUN-2014","05-JUN-2014 02:08","05-JUN-2014 02:09","05-JUN-2014 02:09","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
97627,"5775",0,"N",31,578,1275,204,"USD","","17-OCT-2014","","17-OCT-2014","17-OCT-2014 03:14","17-OCT-2014 03:14","17-OCT-2014 03:14","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
97732,"5776",0,"N",31,5,2034,204,"USD","","19-OCT-2014","","19-OCT-2014","19-OCT-2014 03:14","19-OCT-2014 03:14","19-OCT-2014 03:14","MANUAL","RECEIPT","WORKFLOW","15 Net (terms date + 15)",10013
98014,"5779",0,"N",31,3,2036,204,"USD","","24-OCT-2014","","24-OCT-2014","24-OCT-2014 03:17","24-OCT-2014 03:17","24-OCT-2014 03:17","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
98096,"5781",0,"N",25,415,1087,204,"USD","","25-OCT-2014","","25-OCT-2014","25-OCT-2014 05:29","25-OCT-2014 05:29","25-OCT-2014 05:29","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
115688,"6063",0,"N",25,147,2033,204,"USD","","","","09-OCT-2015","30-OCT-2015 08:19","30-OCT-2015 08:19","30-OCT-2015 08:19","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
115747,"6064",0,"N",25,147,2033,204,"USD","","","","10-OCT-2015","30-OCT-2015 08:19","30-OCT-2015 08:19","30-OCT-2015 08:19","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
88593,"5544",0,"N",25,557,1233,204,"USD","","","","05-FEB-2014","05-FEB-2014 10:13","05-FEB-2014 10:13","05-FEB-2014 10:13","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
88633,"5545",0,"N",25,557,1233,204,"USD","","","","06-FEB-2014","06-FEB-2014 03:04","06-FEB-2014 03:04","06-FEB-2014 03:04","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
89438,"5557",0,"N",57,21,1969,207,"USD","","19-FEB-2014","","19-FEB-2014","19-FEB-2014 06:44","19-FEB-2014 06:44","19-FEB-2014 06:44","MANUAL","","MANUAL","Immediate",10001
89496,"5558",0,"N",25,22,2035,204,"USD","","20-FEB-2014","","20-FEB-2014","20-FEB-2014 04:04","20-FEB-2014 04:04","20-FEB-2014 04:04","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60",10009
92597,"5640",0,"N",25,22,2035,204,"USD","","22-MAY-2014","","22-MAY-2014","22-MAY-2014 02:10","22-MAY-2014 02:10","22-MAY-2014 02:10","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60",10009
94224,"5680",0,"N",31,415,1087,204,"USD","","06-JUL-2014","","06-JUL-2014","06-JUL-2014 02:05","06-JUL-2014 02:05","06-JUL-2014 02:05","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
94517,"5692",0,"N",57,21,1969,207,"USD","","12-JUL-2014","","12-JUL-2014","12-JUL-2014 10:25","12-JUL-2014 10:25","12-JUL-2014 10:25","MANUAL","","MANUAL","Immediate",10001
94824,"5698",0,"N",25,22,2035,204,"USD","","26-JUL-2014","","26-JUL-2014","26-JUL-2014 12:05","26-JUL-2014 12:05","26-JUL-2014 12:05","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60",10009
94841,"5699",0,"N",57,21,1969,207,"USD","","27-JUL-2014","","27-JUL-2014","27-JUL-2014 06:47","27-JUL-2014 06:47","27-JUL-2014 06:47","MANUAL","","MANUAL","Immediate",10001
81059,"5361",0,"N",25,557,1233,204,"USD","","","","08-AUG-2013","08-AUG-2013 02:05","08-AUG-2013 02:05","08-AUG-2013 02:05","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
81901,"5388",0,"N",25,9,12,204,"USD","","","","12-SEP-2013","20-NOV-2013 06:50","20-NOV-2013 06:50","20-NOV-2013 06:50","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
83604,"5430",0,"N",25,557,1233,204,"USD","","","","09-OCT-2013","09-OCT-2013 05:20","09-OCT-2013 05:20","09-OCT-2013 05:20","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
84554,"5448",0,"N",25,557,1233,204,"USD","","","","02-NOV-2013","02-NOV-2013 11:05","02-NOV-2013 11:05","02-NOV-2013 11:05","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
