"RECEIPT_ID","SUPPLIER_ID","SUPPLIER_ADDRESS_ID","SUPPLIER_SHIPMENT_NUMBER","RECEIPT_REFERENCE","SHIP_TO_GEOGRAPHY_ID","BILL_OF_LADING","WAYBILL","PACK_SLIP_REFERENCE","FREIGHT_CODE","SCHEDULED_RECEIPT_DATE","RECEIVED_BY_PERSON_ID","RECEIPT_DATE","RECEIPT_DATE_1","RECEIPT_NOTES"
2601279,22,2228,"","8213",,"","","","",31/AUG/06,384,31/AUG/06,"31-AUG-2013",""
2601280,3,2227,"","8214",,"","","","",31/AUG/06,384,31/AUG/06,"31-AUG-2013",""
2601281,21,,"","8215",,"","","","",31/AUG/06,384,31/AUG/06,"31-AUG-2013",""
2601282,22,2228,"","8216",,"","","","",31/AUG/06,384,31/AUG/06,"31-AUG-2013",""
2601283,2,2233,"","8217",,"","","","",31/AUG/06,384,31/AUG/06,"31-AUG-2013",""
2601284,22,2228,"","8218",,"","","","",31/AUG/06,384,31/AUG/06,"31-AUG-2013",""
2601285,2,2233,"","8219",,"","","","",31/AUG/06,384,31/AUG/06,"31-AUG-2013",""
2602275,22,2236,"","7353",,"","","","",07/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2602276,147,628,"","7354",,"","","","",07/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2602279,5,1597,"","7355",,"","","","",07/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2602281,22,2236,"","7356",,"","","","",07/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2602286,3,2235,"","7357",,"","","","",11/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2602288,2,1866,"","7358",,"","","","",11/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2602291,22,2236,"","7359",,"","","","",11/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2602292,21,627,"","7360",,"","","","",07/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2602293,22,2236,"","7361",,"","","","",14/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2602294,21,627,"","7362",,"","","","",11/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2602295,22,2236,"","7363",,"","","","",11/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2602296,2,1866,"","7364",,"","","","",11/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2603275,22,415,"","9459",535,"","","","",07/SEP/06,1313,07/SEP/06,"07-SEP-2013",""
2603278,21,,"","9460",535,"","","","",07/SEP/06,1313,07/SEP/06,"07-SEP-2013",""
2603280,22,415,"","9461",535,"","","","",07/SEP/06,1313,07/SEP/06,"07-SEP-2013",""
2603282,2,,"","9462",535,"","","","",07/SEP/06,1313,07/SEP/06,"07-SEP-2013",""
2603283,22,415,"","9463",535,"","","","",07/SEP/06,1313,07/SEP/06,"07-SEP-2013",""
2605280,2,1866,"","7426",,"","","","",07/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2605281,41,,"","7427",,"","","","",07/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2605282,334,2342,"","7428",,"","","","",07/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2605283,478,2343,"","7429",,"","","","",07/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2605286,22,3839,"","569",2100,"","","","",01/SEP/06,4149,07/SEP/06,"07-SEP-2013",""
2606286,1,,"","8318",,"","","","",07/SEP/06,1314,07/SEP/06,"07-SEP-2013",""
2606287,334,,"","8319",,"","","","",07/SEP/06,1314,07/SEP/06,"07-SEP-2013",""
2606288,478,2462,"","8320",,"","","","",07/SEP/06,1314,07/SEP/06,"07-SEP-2013",""
2606289,537,1521,"","8321",,"","","","",07/SEP/06,1314,07/SEP/06,"07-SEP-2013",""
2607274,21,2696,"","4216",,"","","","",11/SEP/06,1850,07/SEP/06,"07-SEP-2013",""
2607277,22,2698,"","4217",,"","","","",07/SEP/06,1850,07/SEP/06,"07-SEP-2013",""
2607282,1,1008,"","4218",,"","","","",07/SEP/06,1850,07/SEP/06,"07-SEP-2013",""
2607283,41,,"","4219",,"","","","",07/SEP/06,2790,07/SEP/06,"07-SEP-2013",""
2607284,334,2754,"","4220",,"","","","",07/SEP/06,2790,07/SEP/06,"07-SEP-2013",""
2607285,478,2753,"","4221",,"","","","",07/SEP/06,4611,07/SEP/06,"07-SEP-2013",""
2607286,537,1548,"","4222",,"","","","",07/SEP/06,1850,07/SEP/06,"07-SEP-2013",""
2608274,334,2342,"","7430",,"","","","",07/SEP/06,4758,07/SEP/06,"07-SEP-2013",""
2609275,22,2228,"","8239",,"","","","",08/SEP/06,384,08/SEP/06,"08-SEP-2013",""
2609276,21,,"","8240",,"","","","",08/SEP/06,384,08/SEP/06,"08-SEP-2013",""
2609277,22,2228,"","8241",,"","","","",12/SEP/06,384,08/SEP/06,"08-SEP-2013",""
2609278,2,2233,"","8242",,"","","","",12/SEP/06,384,08/SEP/06,"08-SEP-2013",""
2609279,22,2228,"","8243",,"","","","",12/SEP/06,384,08/SEP/06,"08-SEP-2013",""
2610283,2,1866,"","7432",,"","","","",08/SEP/06,4758,08/SEP/06,"08-SEP-2013",""
2610286,478,1887,"","9479",535,"","","","",08/SEP/06,1602,08/SEP/06,"08-SEP-2013",""
2610287,537,1297,"","9480",535,"","","","",08/SEP/06,5741,08/SEP/06,"08-SEP-2013",""
2610288,1,2326,"","8249",,"","","","",08/SEP/06,384,08/SEP/06,"08-SEP-2013",""
2613274,1,,"","9488",535,"","","","",11/SEP/06,5741,11/SEP/06,"11-SEP-2013",""
2613275,478,1887,"","9489",535,"","","","",11/SEP/06,1603,11/SEP/06,"11-SEP-2013",""
2615277,22,2228,"","8250",,"","","","",11/SEP/06,384,11/SEP/06,"11-SEP-2013",""
2615278,147,2229,"","8251",,"","","","",11/SEP/06,384,11/SEP/06,"11-SEP-2013",""
2615279,22,2228,"","8252",,"","","","",11/SEP/06,384,11/SEP/06,"11-SEP-2013",""
2615280,21,,"","8253",,"","","","",11/SEP/06,384,11/SEP/06,"11-SEP-2013",""
2615281,22,2228,"","8254",,"","","","",18/SEP/06,384,11/SEP/06,"11-SEP-2013",""
2615282,3,2227,"","8255",,"","","","",13/SEP/06,384,11/SEP/06,"11-SEP-2013",""
2615283,21,,"","8256",,"","","","",11/SEP/06,384,11/SEP/06,"11-SEP-2013",""
2615284,2,2233,"","8257",,"","","","",11/SEP/06,384,11/SEP/06,"11-SEP-2013",""
2615285,478,2327,"","8258",,"","","","",11/SEP/06,384,11/SEP/06,"11-SEP-2013",""
2617274,22,2546,"","10572",211,"","","","",09/SEP/06,53,11/SEP/06,"11-SEP-2013",""
2618274,537,1193,"","8059",,"","","","",,59,11/SEP/06,"11-SEP-2013",""
2620274,3,1594,"","8363",,"","","","",13/SEP/06,1783,12/SEP/06,"12-SEP-2013",""
2656312,1353,3216,"","30284",839,"","","","",22/SEP/06,10313,22/SEP/06,"22-SEP-2013",""
2673314,1595,3778,"","5043",2402,"","","","",27/SEP/06,4971,27/SEP/06,"27-SEP-2013",""
2685313,415,1087,"","8079",,"","","","",29/SEP/06,25,30/SEP/06,"30-SEP-2013",""
2693330,6134,5300,"","20479",,"","","","",,7878,03/OCT/06,"03-OCT-2013",""
2693329,7128,5314,"","20478",,"","","","",,7878,03/OCT/06,"03-OCT-2013",""
2693331,7134,5323,"","20480",,"","","","",,7878,03/OCT/06,"03-OCT-2013",""
2693332,6130,5295,"","20481",,"","","","",,7878,03/OCT/06,"03-OCT-2013",""
2693334,6133,5299,"","20483",,"","","","",,7878,03/OCT/06,"03-OCT-2013",""
2693335,7132,5319,"","20484",,"","","","",,7878,03/OCT/06,"03-OCT-2013",""
2693336,641,5298,"","20485",,"","","","",,7878,03/OCT/06,"03-OCT-2013",""
2704333,21,,"","8499",,"","","","",16/OCT/06,384,09/OCT/06,"09-OCT-2013",""
2705332,2,2233,"","8503",,"","","","",09/OCT/06,384,09/OCT/06,"09-OCT-2013",""
2704334,22,2228,"","8500",,"","","","",11/OCT/06,384,09/OCT/06,"09-OCT-2013",""
2704337,3,2227,"","8501",,"","","","",11/OCT/06,384,09/OCT/06,"09-OCT-2013",""
2704339,2,2233,"","8502",,"","","","",11/OCT/06,384,09/OCT/06,"09-OCT-2013",""
2705333,21,,"","8504",,"","","","",09/OCT/06,384,09/OCT/06,"09-OCT-2013",""
2705334,2,2233,"","8505",,"","","","",09/OCT/06,384,09/OCT/06,"09-OCT-2013",""
2705335,22,2228,"","8506",,"","","","",09/OCT/06,384,09/OCT/06,"09-OCT-2013",""
2726355,478,6574,"","51",23705,"","","","",16/OCT/06,27649,16/OCT/06,"16-OCT-2013",""
2729369,3,2227,"","8533",,"","","","",20/OCT/06,384,18/OCT/06,"18-OCT-2013",""
2729370,21,,"","9626",535,"","","","",20/OCT/06,1313,18/OCT/06,"18-OCT-2013",""
2729371,2,416,"","9627",535,"","","","",20/OCT/06,1313,18/OCT/06,"18-OCT-2013",""
2730369,3,2227,"","8534",,"","","","",18/OCT/06,384,18/OCT/06,"18-OCT-2013",""
2730370,3,355,"","9628",535,"","","","",18/OCT/06,1313,18/OCT/06,"18-OCT-2013",""
2730371,22,2228,"","8535",,"","","","",18/OCT/06,384,18/OCT/06,"18-OCT-2013",""
2730372,21,627,"","7534",,"","","","",18/OCT/06,4758,18/OCT/06,"18-OCT-2013",""
2730373,334,2342,"","7535",,"","","","",18/OCT/06,4758,18/OCT/06,"18-OCT-2013",""
2730374,334,801,"","9629",535,"","","","",18/OCT/06,1602,18/OCT/06,"18-OCT-2013",""
2730375,1,2326,"","8536",,"","","","",18/OCT/06,384,18/OCT/06,"18-OCT-2013",""
2731369,147,2678,"","4628",695,"","","","",18/OCT/06,1851,18/OCT/06,"18-OCT-2013",""
2731370,22,2199,"","8412",,"","","","",19/OCT/06,1783,18/OCT/06,"18-OCT-2013",""
2731371,3,1594,"","8413",,"","","","",19/OCT/06,1783,18/OCT/06,"18-OCT-2013",""
2731372,5,,"","8414",,"","","","",18/OCT/06,1783,18/OCT/06,"18-OCT-2013",""
2731373,3,1594,"","8415",,"","","","",18/OCT/06,1783,18/OCT/06,"18-OCT-2013",""
2731374,5,1147,"","8416",,"","","","",18/OCT/06,1783,18/OCT/06,"18-OCT-2013",""
2731375,21,2696,"","4284",,"","","","",18/OCT/06,4821,18/OCT/06,"18-OCT-2013",""
2731376,478,2753,"","4285",,"","","","",18/OCT/06,1850,18/OCT/06,"18-OCT-2013",""
2731377,12,2444,"","10622",532,"","","","",18/OCT/06,7665,18/OCT/06,"18-OCT-2013",""
2731378,1355,3219,"","30293",839,"","","","",18/OCT/06,10339,18/OCT/06,"18-OCT-2013",""
2731379,703,,"","49",23685,"","","","",18/OCT/06,27627,18/OCT/06,"18-OCT-2013",""
2665310,145,2443,"","10594",532,"","","","",26/SEP/06,7655,26/SEP/06,"26-SEP-2013",""
2671314,1353,3216,"","30286",839,"","","","",27/SEP/06,10339,27/SEP/06,"27-SEP-2013",""
2672314,703,4802,"","5550",,"","","","",25/SEP/06,2984,27/SEP/06,"27-SEP-2013",""
2672315,21,2696,"","4236",,"","","","",27/SEP/06,4821,27/SEP/06,"27-SEP-2013",""
2672316,334,2754,"","4237",,"","","","",27/SEP/06,4611,27/SEP/06,"27-SEP-2013",""
2672317,478,2753,"","4238",,"","","","",27/SEP/06,1850,27/SEP/06,"27-SEP-2013",""
2672318,537,1548,"","4239",,"","","","",27/SEP/06,4611,27/SEP/06,"27-SEP-2013",""
2705336,1,,"","9607",535,"","","","",09/OCT/06,2079,09/OCT/06,"09-OCT-2013",""
2700314,147,411,"","9583",535,"","","","",03/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700317,21,,"","9584",535,"","","","",03/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700320,22,415,"","9585",535,"","","","",05/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700324,2,,"","9586",535,"","","","",05/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700328,22,415,"","9587",535,"","","","",03/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700331,147,411,"","9588",535,"","","","",04/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700335,22,415,"","9589",535,"","","","",04/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700345,21,,"","9590",535,"","","","",04/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700346,22,415,"","9591",535,"","","","",06/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700348,2,,"","9592",535,"","","","",06/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700350,22,415,"","9593",535,"","","","",04/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700354,147,411,"","9594",535,"","","","",06/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700357,22,415,"","9595",535,"","","","",06/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700358,21,,"","9596",535,"","","","",06/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700360,22,415,"","9597",535,"","","","",10/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2700362,2,416,"","9598",535,"","","","",10/OCT/06,1313,06/OCT/06,"06-OCT-2013",""
2705337,334,801,"","9608",535,"","","","",09/OCT/06,1603,09/OCT/06,"09-OCT-2013",""
2705338,478,1887,"","9609",535,"","","","",09/OCT/06,1603,09/OCT/06,"09-OCT-2013",""
2705339,537,1297,"","9610",535,"","","","",09/OCT/06,5741,09/OCT/06,"09-OCT-2013",""
2708332,22,2698,"","4268",,"","","","",13/OCT/06,1850,09/OCT/06,"09-OCT-2013",""
2708333,21,2696,"","4269",,"","","","",10/OCT/06,1850,09/OCT/06,"09-OCT-2013",""
2708334,22,2698,"","4270",,"","","","",10/OCT/06,1850,09/OCT/06,"09-OCT-2013",""
2708335,3,2699,"","4271",,"","","","",10/OCT/06,1850,09/OCT/06,"09-OCT-2013",""
2712344,557,1233,"","8093",,"","","","",07/OCT/06,25,10/OCT/06,"10-OCT-2013",""
2712345,415,1087,"","8094",,"","","","",10/OCT/06,31,10/OCT/06,"10-OCT-2013",""
2712346,147,2033,"","8095",,"","","","",10/OCT/06,31,10/OCT/06,"10-OCT-2013",""
2712347,22,2673,"","4608",695,"","","","",16/OCT/06,1851,10/OCT/06,"10-OCT-2013",""
2712348,21,2675,"","4609",695,"","","","",16/OCT/06,1851,10/OCT/06,"10-OCT-2013",""
2712349,22,2673,"","4610",695,"","","","",11/OCT/06,1851,10/OCT/06,"10-OCT-2013",""
2712350,3,2672,"","4611",695,"","","","",11/OCT/06,1851,10/OCT/06,"10-OCT-2013",""
2712351,22,2673,"","4612",695,"","","","",11/OCT/06,1851,10/OCT/06,"10-OCT-2013",""
2717342,2,,"","9616",535,"","","","",16/OCT/06,1313,12/OCT/06,"12-OCT-2013",""
2658306,334,801,"","9523",535,"","","","",25/SEP/06,1603,25/SEP/06,"25-SEP-2013",""
2658307,334,2342,"","7446",,"","","","",25/SEP/06,4758,25/SEP/06,"25-SEP-2013",""
2658308,478,2343,"","7447",,"","","","",25/SEP/06,4758,25/SEP/06,"25-SEP-2013",""
2670311,22,2228,"","8329",,"","","","",27/SEP/06,384,27/SEP/06,"27-SEP-2013",""
2676326,209,6571,"","6",23686,"","","","",05/JUL/06,27627,05/JUL/06,"05-JUL-2013",""
2676327,209,6571,"","7",23686,"","","","",04/AUG/06,27627,04/AUG/06,"04-AUG-2013",""
2676330,209,6571,"","10",23686,"","","","",03/SEP/06,27627,03/SEP/06,"03-SEP-2013",""
2676341,478,6614,"","21",23686,"","","","",10/JUL/06,27626,10/JUL/06,"10-JUL-2013",""
2676342,478,6614,"","22",23686,"","","","",15/JUL/06,27625,15/JUL/06,"15-JUL-2013",""
2676343,478,6614,"","23",23686,"","","","",09/AUG/06,27626,09/AUG/06,"09-AUG-2013",""
2676346,478,6614,"","26",23686,"","","","",14/AUG/06,27625,14/AUG/06,"14-AUG-2013",""
2676347,478,6614,"","27",23686,"","","","",08/SEP/06,27626,08/SEP/06,"08-SEP-2013",""
2676348,478,6614,"","28",23686,"","","","",13/SEP/06,27625,13/SEP/06,"13-SEP-2013",""
2664310,578,1275,"","8077",,"","","","",26/SEP/06,31,26/SEP/06,"26-SEP-2013",""
2669313,22,,"","10578",211,"","","","",26/SEP/06,53,27/SEP/06,"27-SEP-2013",""
2669314,415,1373,"","10579",211,"","","","",26/SEP/06,53,27/SEP/06,"27-SEP-2013",""
2674313,537,4403,"","200083",,"","","","",,12873,27/SEP/06,"27-SEP-2013",""
2674314,517,4404,"","200084",,"","","","",,12873,27/SEP/06,"27-SEP-2013",""
2676359,703,6615,"","39",23686,"","","","",20/JUL/06,27627,20/JUL/06,"20-JUL-2013",""
2676360,703,6615,"","40",23686,"","","","",22/JUL/06,27626,22/JUL/06,"22-JUL-2013",""
2676363,703,6615,"","43",23686,"","","","",19/AUG/06,27627,19/AUG/06,"19-AUG-2013",""
2676364,703,6615,"","44",23686,"","","","",21/AUG/06,27626,21/AUG/06,"21-AUG-2013",""
2676365,703,6615,"","45",23686,"","","","",18/SEP/06,27627,18/SEP/06,"18-SEP-2013",""
2676366,703,6615,"","46",23686,"","","","",20/SEP/06,27626,20/SEP/06,"20-SEP-2013",""
2677317,209,6573,"","16",23704,"","","","",05/JUL/06,27647,05/JUL/06,"05-JUL-2013",""
2677318,209,6573,"","17",23704,"","","","",04/AUG/06,27647,04/AUG/06,"04-AUG-2013",""
2677319,209,6573,"","18",23704,"","","","",03/SEP/06,27647,03/SEP/06,"03-SEP-2013",""
2677327,478,6594,"","26",23704,"","","","",15/JUL/06,27646,15/JUL/06,"15-JUL-2013",""
2677328,478,6594,"","27",23704,"","","","",14/AUG/06,27646,14/AUG/06,"14-AUG-2013",""
2677329,478,6594,"","28",23704,"","","","",13/SEP/06,27646,13/SEP/06,"13-SEP-2013",""
2677336,703,6595,"","35",23704,"","","","",20/JUL/06,27647,20/JUL/06,"20-JUL-2013",""
2659306,12,2444,"","10592",532,"","","","",25/SEP/06,7665,25/SEP/06,"25-SEP-2013",""
2662306,537,1295,"","10577",,"","","","",,53,25/SEP/06,"25-SEP-2013",""
2671311,334,2328,"","8330",,"","","","",27/SEP/06,384,27/SEP/06,"27-SEP-2013",""
2671312,478,2327,"","8331",,"","","","",27/SEP/06,384,27/SEP/06,"27-SEP-2013",""
2677337,703,6595,"","36",23704,"","","","",19/AUG/06,27647,19/AUG/06,"19-AUG-2013",""
2677338,703,6595,"","37",23704,"","","","",18/SEP/06,27647,18/SEP/06,"18-SEP-2013",""
2679313,889,1993,"","17668",,"","","","",,2159,29/SEP/06,"29-SEP-2013",""
2679314,230,540,"","17669",,"","","","",,2159,29/SEP/06,"29-SEP-2013",""
2681313,22,2698,"","4240",,"","","","",02/OCT/06,1850,30/SEP/06,"30-SEP-2013",""
2700315,21,627,"","7483",,"","","","",02/OCT/06,4758,06/OCT/06,"06-OCT-2013",""
2701320,2,2233,"","8493",,"","","","",06/OCT/06,384,06/OCT/06,"06-OCT-2013",""
2700319,22,2236,"","7484",,"","","","",05/OCT/06,4758,06/OCT/06,"06-OCT-2013",""
2700322,21,627,"","7485",,"","","","",03/OCT/06,4758,06/OCT/06,"06-OCT-2013",""
2700326,22,2236,"","7486",,"","","","",06/OCT/06,4758,06/OCT/06,"06-OCT-2013",""
2700333,21,627,"","7487",,"","","","",04/OCT/06,4758,06/OCT/06,"06-OCT-2013",""
2700337,22,2236,"","7488",,"","","","",04/OCT/06,4758,06/OCT/06,"06-OCT-2013",""
2700339,21,627,"","7489",,"","","","",06/OCT/06,4758,06/OCT/06,"06-OCT-2013",""
2700341,22,2236,"","7490",,"","","","",10/OCT/06,4758,06/OCT/06,"06-OCT-2013",""
2700342,21,627,"","7491",,"","","","",10/OCT/06,4758,06/OCT/06,"06-OCT-2013",""
2700344,22,2236,"","7492",,"","","","",10/OCT/06,4758,06/OCT/06,"06-OCT-2013",""
2700352,2,1866,"","7493",,"","","","",10/OCT/06,4758,06/OCT/06,"06-OCT-2013",""
2701321,3,2227,"","8494",,"","","","",06/OCT/06,384,06/OCT/06,"06-OCT-2013",""
2701322,22,2228,"","8495",,"","","","",06/OCT/06,384,06/OCT/06,"06-OCT-2013",""
2701330,1,,"","9601",535,"","","","",06/OCT/06,5741,06/OCT/06,"06-OCT-2013",""
2701331,41,,"","9602",535,"","","","",06/OCT/06,5741,06/OCT/06,"06-OCT-2013",""
2701332,334,801,"","9603",535,"","","","",06/OCT/06,1602,06/OCT/06,"06-OCT-2013",""
2701333,478,1887,"","9604",535,"","","","",06/OCT/06,1602,06/OCT/06,"06-OCT-2013",""
2702317,22,3839,"","584",2100,"","","","",01/OCT/06,4149,06/OCT/06,"06-OCT-2013",""
2702318,495,2524,"","5551",,"","","","",04/OCT/06,2960,06/OCT/06,"06-OCT-2013",""
2704332,22,415,"","9605",535,"","","","",09/OCT/06,1313,09/OCT/06,"09-OCT-2013",""
2704335,3,355,"","9606",535,"","","","",11/OCT/06,1313,09/OCT/06,"09-OCT-2013",""
2707331,1,,"","8396",,"","","","",09/OCT/06,1314,09/OCT/06,"09-OCT-2013",""
2707332,334,,"","8397",,"","","","",09/OCT/06,1314,09/OCT/06,"09-OCT-2013",""
2707333,478,2462,"","8398",,"","","","",09/OCT/06,1314,09/OCT/06,"09-OCT-2013",""
2707334,537,1521,"","8399",,"","","","",09/OCT/06,1314,09/OCT/06,"09-OCT-2013",""
2707335,22,2673,"","4604",695,"","","","",06/OCT/06,1851,09/OCT/06,"09-OCT-2013",""
2710341,22,2236,"","7509",,"","","","",10/OCT/06,4758,10/OCT/06,"10-OCT-2013",""
2710342,21,,"","8507",,"","","","",17/OCT/06,384,10/OCT/06,"10-OCT-2013",""
2710343,2,2233,"","8508",,"","","","",12/OCT/06,384,10/OCT/06,"10-OCT-2013",""
2658311,334,2713,"","4593",695,"","","","",25/SEP/06,2015,25/SEP/06,"25-SEP-2013",""
2661306,1355,3219,"","30285",839,"","","","",25/SEP/06,10417,25/SEP/06,"25-SEP-2013",""
2663313,517,6518,"","2043",,"","","","",,13482,25/SEP/06,"25-SEP-2013",""
2663314,537,6517,"","2044",,"","","","",,13482,25/SEP/06,"25-SEP-2013",""
2663315,517,6515,"","2036",,"","","","",,10062,25/SEP/06,"25-SEP-2013",""
2663316,537,6516,"","2037",,"","","","",,10062,25/SEP/06,"25-SEP-2013",""
2668310,147,411,"","9524",535,"","","","",27/SEP/06,1313,27/SEP/06,"27-SEP-2013",""
2668311,21,,"","9525",535,"","","","",29/SEP/06,1313,27/SEP/06,"27-SEP-2013",""
2668312,22,415,"","9526",535,"","","","",29/SEP/06,1313,27/SEP/06,"27-SEP-2013",""
2672313,22,2698,"","4235",,"","","","",27/SEP/06,1850,27/SEP/06,"27-SEP-2013",""
2675313,703,6595,"","2",23704,"","","","",28/SEP/06,27645,28/SEP/06,"28-SEP-2013",""
2675319,209,6572,"","9",23705,"","","","",05/JUL/06,27648,05/JUL/06,"05-JUL-2013",""
2675321,209,6572,"","11",23705,"","","","",04/AUG/06,27648,04/AUG/06,"04-AUG-2013",""
2675322,209,6572,"","12",23705,"","","","",03/SEP/06,27648,03/SEP/06,"03-SEP-2013",""
2675335,478,6574,"","25",23705,"","","","",10/JUL/06,27650,10/JUL/06,"10-JUL-2013",""
2675336,478,6574,"","26",23705,"","","","",15/JUL/06,27649,15/JUL/06,"15-JUL-2013",""
2675337,478,6574,"","27",23705,"","","","",09/AUG/06,27650,09/AUG/06,"09-AUG-2013",""
2675338,478,6574,"","28",23705,"","","","",14/AUG/06,27649,14/AUG/06,"14-AUG-2013",""
2675339,478,6574,"","29",23705,"","","","",08/SEP/06,27650,08/SEP/06,"08-SEP-2013",""
2675340,478,6574,"","30",23705,"","","","",13/SEP/06,27649,13/SEP/06,"13-SEP-2013",""
2675353,703,6575,"","43",23705,"","","","",20/JUL/06,27648,20/JUL/06,"20-JUL-2013",""
2675354,703,6575,"","44",23705,"","","","",22/JUL/06,27650,22/JUL/06,"22-JUL-2013",""
2675355,703,6575,"","45",23705,"","","","",19/AUG/06,27648,19/AUG/06,"19-AUG-2013",""
2675356,703,6575,"","46",23705,"","","","",21/AUG/06,27650,21/AUG/06,"21-AUG-2013",""
2675357,703,6575,"","47",23705,"","","","",18/SEP/06,27648,18/SEP/06,"18-SEP-2013",""
2675358,703,6575,"","48",23705,"","","","",20/SEP/06,27650,20/SEP/06,"20-SEP-2013",""
2703314,22,2199,"","8394",,"","","","",06/OCT/06,1783,06/OCT/06,"06-OCT-2013",""
2693314,537,6694,"","47",,"","","","",,27625,03/OCT/06,"03-OCT-2013",""
2701323,1,2326,"","8496",,"","","","",06/OCT/06,384,06/OCT/06,"06-OCT-2013",""
2701326,334,2328,"","8497",,"","","","",06/OCT/06,384,06/OCT/06,"06-OCT-2013",""
2701328,478,2327,"","8498",,"","","","",06/OCT/06,384,06/OCT/06,"06-OCT-2013",""
2703331,578,1340,"","10585",211,"","","","",06/OCT/06,53,07/OCT/06,"07-OCT-2013",""
2709337,145,,"","10614",532,"","","","",09/OCT/06,7655,09/OCT/06,"09-OCT-2013",""
2709338,209,,"","10615",532,"","","","",09/OCT/06,7657,09/OCT/06,"09-OCT-2013",""
2709339,537,1498,"","10616",532,"","","","",09/OCT/06,1715,09/OCT/06,"09-OCT-2013",""
2710346,22,2228,"","8509",,"","","","",12/OCT/06,384,10/OCT/06,"10-OCT-2013",""
2710348,2,2233,"","8510",,"","","","",12/OCT/06,384,10/OCT/06,"10-OCT-2013",""
2711341,209,3820,"","586",2100,"","","","",10/OCT/06,4148,10/OCT/06,"10-OCT-2013",""
2712342,147,628,"","7510",,"","","","",10/OCT/06,4758,10/OCT/06,"10-OCT-2013",""
2716341,147,2033,"","8096",,"","","","",11/OCT/06,25,11/OCT/06,"11-OCT-2013",""
2717343,22,2228,"","8514",,"","","","",19/OCT/06,384,12/OCT/06,"12-OCT-2013",""
2717344,147,628,"","7514",,"","","","",12/OCT/06,4758,12/OCT/06,"12-OCT-2013",""
2717346,22,2236,"","7515",,"","","","",12/OCT/06,4758,12/OCT/06,"12-OCT-2013",""
2717345,22,415,"","9617",535,"","","","",16/OCT/06,1313,12/OCT/06,"12-OCT-2013",""
2717347,2,1866,"","7516",,"","","","",16/OCT/06,4758,12/OCT/06,"12-OCT-2013",""
2718343,22,415,"","9618",535,"","","","",12/OCT/06,1313,12/OCT/06,"12-OCT-2013",""
2718344,2,2233,"","8515",,"","","","",12/OCT/06,384,12/OCT/06,"12-OCT-2013",""
2718345,22,2228,"","8516",,"","","","",12/OCT/06,384,12/OCT/06,"12-OCT-2013",""
2719342,3,1594,"","8401",,"","","","",13/OCT/06,1783,12/OCT/06,"12-OCT-2013",""
2684313,3,2036,"","8078",,"","","","",29/SEP/06,31,30/SEP/06,"30-SEP-2013",""
2705340,2,1866,"","7507",,"","","","",09/OCT/06,4758,09/OCT/06,"09-OCT-2013",""
2717341,2,391,"","8400",,"","","","",13/OCT/06,1783,11/OCT/06,"11-OCT-2013",""
2705341,478,2343,"","7508",,"","","","",09/OCT/06,4758,09/OCT/06,"09-OCT-2013",""
2718342,22,2236,"","7517",,"","","","",12/OCT/06,4758,12/OCT/06,"12-OCT-2013",""
2718346,2,1866,"","7518",,"","","","",12/OCT/06,4758,12/OCT/06,"12-OCT-2013",""
2719343,22,2673,"","4618",695,"","","","",13/OCT/06,1851,12/OCT/06,"12-OCT-2013",""
2719344,147,2678,"","4619",695,"","","","",12/OCT/06,1851,12/OCT/06,"12-OCT-2013",""
2720342,22,2698,"","4280",,"","","","",11/OCT/06,1850,12/OCT/06,"12-OCT-2013",""
2720343,21,2675,"","4620",695,"","","","",11/OCT/06,1851,12/OCT/06,"12-OCT-2013",""
