RECORD_TYPE:INVOICE_PAYMENTS,PAYMENT_ID,INVOICE_ID,PAY_METHOD,PAYMENT_TYPE,PAYMENT_DATE,DISCOUNT_LOST,DISCOUNT_TAKEN,BASE_AMOUNT,CURRENCY_CODE,CURRENCY_AMOUNT,EXCHANGE_RATE,CURRENCY_RATE_TYPE,EXCHANGE_RATE_DATE,PAYMENT_REF,PAYMENT_BATCH_REF,BANK_ACCOUNT_ID,BANK_ACCOUNT_NAME,PAYMENT_STATUS,CLEARING_DATE,DOCUMENT_TYPE,REMIT_TO_SUPPLIER_ID
INVOICE_PAYMENTS,127761,155048,AUTO,CHECK,18-Aug-13,0,0,1072,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128066,155051,AUTO,EFT,15-Sep-13,0,2.69,131.71,USD,684902.18,,Corporate,15-Sep-06,153,060915eft-204,10010,BofA-204,RECONCILED,15-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127197,155067,AUTO,CHECK,4-Aug-13,0,82.92,1989.97,USD,456163.27,,,4-Aug-06,5253,060804chk,10001,BofA,RECONCILED,4-Aug-13,,22
INVOICE_PAYMENTS,127776,155084,AUTO,CHECK,18-Aug-13,0,0,111799.12,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128078,154983,AUTO,CHECK,15-Sep-13,0,0,52195,USD,52195,,Corporate,15-Sep-06,5352,060915chk-204,10010,BofA-204,RECONCILED,15-Sep-13,CHECK PAY,3
INVOICE_PAYMENTS,127171,155068,AUTO,CHECK,4-Aug-13,0,116.05,2785.22,USD,456163.27,,,4-Aug-06,5253,060804chk,10001,BofA,RECONCILED,4-Aug-13,,22
INVOICE_PAYMENTS,128104,155105,AUTO,CHECK,15-Sep-13,0,0,2769.12,USD,527799.98,,Corporate,15-Sep-06,5354,060915chk-204,10010,BofA-204,RECONCILED,15-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,127203,155112,AUTO,CHECK,4-Aug-13,0,4024.45,96586.91,USD,456163.27,,,4-Aug-06,5253,060804chk,10001,BofA,RECONCILED,4-Aug-13,,22
INVOICE_PAYMENTS,127173,155032,AUTO,CHECK,4-Aug-13,0,1973.13,47355.17,USD,456163.27,,,4-Aug-06,5253,060804chk,10001,BofA,RECONCILED,4-Aug-13,,22
INVOICE_PAYMENTS,127780,155088,AUTO,CHECK,18-Aug-13,0,0,20769.48,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128106,155107,AUTO,CHECK,15-Sep-13,0,0,6374.57,USD,527799.98,,Corporate,15-Sep-06,5354,060915chk-204,10010,BofA-204,RECONCILED,15-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,127789,155764,AUTO,CHECK,18-Aug-13,0,0,117840,USD,353321,,Corporate,18-Aug-06,5292,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,209
INVOICE_PAYMENTS,127790,155766,AUTO,CHECK,18-Aug-13,0,0,3710,USD,7450,,Corporate,18-Aug-06,5268,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,22
INVOICE_PAYMENTS,127798,156083,AUTO,CHECK,18-Aug-13,0,0,6538.2,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,128141,155874,AUTO,CHECK,22-Sep-13,0,0,560800,USD,560800,,Corporate,22-Sep-06,5366,060922chk-204,10010,BofA-204,RECONCILED,22-Sep-13,CHECK PAY,415
INVOICE_PAYMENTS,128155,156108,AUTO,EFT,29-Sep-13,0,1.07,52.48,USD,366106.15,,Corporate,29-Sep-06,180,060929eft-204,10010,BofA-204,RECONCILED,29-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127879,156126,AUTO,CHECK,25-Aug-13,0,26.32,631.7,USD,74929.9,,Corporate,25-Aug-06,5304,060825chk-204,10010,BofA-204,RECONCILED,25-Aug-13,CHECK PAY,22
INVOICE_PAYMENTS,128160,156134,AUTO,EFT,29-Sep-13,0,116.37,5702.03,USD,366106.15,,Corporate,29-Sep-06,180,060929eft-204,10010,BofA-204,RECONCILED,29-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,126586,154422,AUTO,CHECK,21-Jul-13,0,0,3164.68,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,126603,154398,AUTO,CHECK,21-Jul-13,0,0,1172.5,USD,788577.86,,,21-Jul-06,5235,060721chk,10001,BofA,RECONCILED,21-Jul-13,,21
INVOICE_PAYMENTS,128015,154479,AUTO,EFT,8-Sep-13,0,166.24,8145.76,USD,224493.74,,Corporate,8-Sep-06,143,060908eft-204,10010,BofA-204,RECONCILED,8-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,127200,155148,AUTO,CHECK,4-Aug-13,0,0,74.7,USD,3726.7,,,4-Aug-06,5248,060804chk,10001,BofA,RECONCILED,4-Aug-13,,21
INVOICE_PAYMENTS,127973,155126,AUTO,CHECK,1-Sep-13,0,29.82,1461.3,USD,433903.86,,Corporate,1-Sep-06,5323,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,5
INVOICE_PAYMENTS,128092,155059,AUTO,CHECK,15-Sep-13,0,0,57.6,USD,527799.98,,Corporate,15-Sep-06,5354,060915chk-204,10010,BofA-204,RECONCILED,15-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,128091,155058,AUTO,CHECK,15-Sep-13,0,0,2332.8,USD,527799.98,,Corporate,15-Sep-06,5354,060915chk-204,10010,BofA-204,RECONCILED,15-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,128073,155097,AUTO,EFT,15-Sep-13,0,350.76,17187.36,USD,684902.18,,Corporate,15-Sep-06,153,060915eft-204,10010,BofA-204,RECONCILED,15-Sep-13,EFT PAY,11
INVOICE_PAYMENTS,128179,156119,AUTO,CHECK,29-Sep-13,0,0,904.32,USD,133647.42,,Corporate,29-Sep-06,5373,060929chk-204,10010,BofA-204,RECONCILED,29-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,127816,156147,AUTO,CHECK,18-Aug-13,0,0,25.94,USD,2269662.16,,Corporate,18-Aug-06,5273,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,21
INVOICE_PAYMENTS,127824,156212,AUTO,CHECK,18-Aug-13,0,0,117840,USD,353321,,Corporate,18-Aug-06,5292,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,209
INVOICE_PAYMENTS,128047,156495,AUTO,CHECK,8-Sep-13,0,153.84,3692.16,USD,7900.11,,Corporate,8-Sep-06,5337,060908chk-204,10010,BofA-204,RECONCILED,8-Sep-13,CHECK PAY,22
INVOICE_PAYMENTS,127825,156214,AUTO,CHECK,18-Aug-13,0,0,3710,USD,3348,,Corporate,18-Aug-06,5267,060818chk-204,10010,BofA-204,RECONCILED,18-Aug-13,CHECK PAY,22
INVOICE_PAYMENTS,127987,156550,AUTO,CHECK,1-Sep-13,0,0,2614.77,USD,13659.92,,Corporate,1-Sep-06,5321,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,21
INVOICE_PAYMENTS,127984,156532,AUTO,CHECK,1-Sep-13,0,0,49213.5,USD,49213.5,,Corporate,1-Sep-06,5328,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,4
INVOICE_PAYMENTS,128218,156739,AUTO,CHECK,13-Oct-13,0,0,129.14,USD,129.14,,Corporate,13-Oct-06,5390,061013chk-204,10010,BofA-204,RECONCILED,13-Oct-13,CHECK PAY,909
INVOICE_PAYMENTS,128217,156549,AUTO,CHECK,13-Oct-13,0,0,1687.68,USD,1687.68,,Corporate,13-Oct-06,5392,061013chk-204,10010,BofA-204,RECONCILED,13-Oct-13,CHECK PAY,147
INVOICE_PAYMENTS,127862,156291,AUTO,EFT,25-Aug-13,0,0,-2177,USD,20153,,Corporate,25-Aug-06,112,060825eft-204,10010,BofA-204,RECONCILED,25-Aug-13,EFT PAY,9
INVOICE_PAYMENTS,127989,157614,AUTO,CHECK,1-Sep-13,0,0,3143,USD,13659.92,,Corporate,1-Sep-06,5321,060901chk-204,10010,BofA-204,RECONCILED,1-Sep-13,CHECK PAY,21
INVOICE_PAYMENTS,128265,158194,AUTO,EFT,10-Nov-13,0,0,3000,USD,3000,,Corporate,10-Nov-06,235,061110eft-204,10010,BofA-204,RECONCILED,10-Nov-13,EFT PAY,145
INVOICE_PAYMENTS,128268,158414,AUTO,EFT,10-Nov-13,0,0,399.95,USD,2198.95,,Corporate,10-Nov-06,238,061110eft-204,10010,BofA-204,RECONCILED,10-Nov-13,EFT PAY,537
INVOICE_PAYMENTS,128102,155103,AUTO,CHECK,15-Sep-13,0,0,1845.72,USD,527799.98,,Corporate,15-Sep-06,5354,060915chk-204,10010,BofA-204,RECONCILED,15-Sep-13,CHECK PAY,147
INVOICE_PAYMENTS,132947,163415,AUTO,CHECK,15-Dec-13,6,0,300,USD,500,,Corporate,15-Dec-06,5646,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,14147
INVOICE_PAYMENTS,133742,165174,AUTO,CHECK,17-Jan-14,0,0,51246,USD,51246,,Corporate,17-Jan-07,5689,070117chk-204,10010,BofA-204,NEGOTIABLE,,,3
INVOICE_PAYMENTS,132959,167238,AUTO,CHECK,15-Dec-13,0,0,46540,USD,657290,,Corporate,15-Dec-06,5647,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,4
INVOICE_PAYMENTS,134153,164513,AUTO,EFT,26-Jan-14,0,0,507000,USD,917800,,Corporate,26-Jan-07,2415,070126eft-204,10010,BofA-204,RECONCILED,26-Jan-14,,578
INVOICE_PAYMENTS,128207,164589,AUTO,EFT,6-Oct-13,0,0,2987,USD,2987,,Corporate,6-Oct-06,190,061006eft-204,10010,BofA-204,RECONCILED,6-Oct-13,EFT PAY,557
INVOICE_PAYMENTS,132905,167160,AUTO,CHECK,15-Dec-13,0,0,4330,USD,55316,,Corporate,15-Dec-06,5640,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,22
INVOICE_PAYMENTS,132921,167165,AUTO,CHECK,15-Dec-13,0,0,106590,USD,984904,,Corporate,15-Dec-06,5642,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,21
INVOICE_PAYMENTS,132883,167174,AUTO,EFT,15-Dec-13,0,0,26050,USD,333277,,Corporate,15-Dec-06,2061,061215eft-204,10010,BofA-204,RECONCILED,15-Dec-13,,9
INVOICE_PAYMENTS,132954,167164,AUTO,CHECK,15-Dec-13,0,0,54690,USD,657290,,Corporate,15-Dec-06,5647,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,4
INVOICE_PAYMENTS,132961,167169,AUTO,CHECK,15-Dec-13,0,0,62110,USD,573918,,Corporate,15-Dec-06,5648,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,6
INVOICE_PAYMENTS,132935,167162,AUTO,CHECK,15-Dec-13,0,0,137500,USD,1772944,,Corporate,15-Dec-06,5643,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,209
INVOICE_PAYMENTS,132931,167190,AUTO,CHECK,15-Dec-13,0,0,127370,USD,1772944,,Corporate,15-Dec-06,5643,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,209
INVOICE_PAYMENTS,132934,167202,AUTO,CHECK,15-Dec-13,0,0,127370,USD,1772944,,Corporate,15-Dec-06,5643,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,209
INVOICE_PAYMENTS,132969,167211,AUTO,CHECK,15-Dec-13,0,0,-5191,USD,573918,,Corporate,15-Dec-06,5648,061215chk-204,10010,BofA-204,RECONCILED,15-Dec-13,,6
INVOICE_PAYMENTS,132892,167224,AUTO,EFT,15-Dec-13,0,0,22170,USD,333277,,Corporate,15-Dec-06,2061,061215eft-204,10010,BofA-204,RECONCILED,15-Dec-13,,9
INVOICE_PAYMENTS,132884,167177,AUTO,EFT,15-Dec-13,0,0,-2177,USD,333277,,Corporate,15-Dec-06,2061,061215eft-204,10010,BofA-204,RECONCILED,15-Dec-13,,9
INVOICE_PAYMENTS,132889,167207,AUTO,EFT,15-Dec-13,0,0,-2177,USD,333277,,Corporate,15-Dec-06,2061,061215eft-204,10010,BofA-204,RECONCILED,15-Dec-13,,9
INVOICE_PAYMENTS,135977,168304,AUTO,CHECK,21-Mar-14,0,0,63.4,USD,63.4,,Corporate,21-Mar-07,5763,070321chk-204,10010,BofA-204,RECONCILED,21-Mar-14,,495
INVOICE_PAYMENTS,133743,168553,AUTO,CHECK,17-Jan-14,0,0,49730,USD,224686,,Corporate,17-Jan-07,5690,070117chk-204,10010,BofA-204,NEGOTIABLE,,,4
INVOICE_PAYMENTS,133745,168555,AUTO,CHECK,17-Jan-14,0,0,49730,USD,224686,,Corporate,17-Jan-07,5690,070117chk-204,10010,BofA-204,NEGOTIABLE,,,4
INVOICE_PAYMENTS,133747,168567,AUTO,CHECK,17-Jan-14,0,0,-4571,USD,224686,,Corporate,17-Jan-07,5690,070117chk-204,10010,BofA-204,NEGOTIABLE,,,4
INVOICE_PAYMENTS,133736,168630,AUTO,CHECK,17-Jan-14,0,0,17500,USD,398960,,Corporate,17-Jan-07,5686,070117chk-204,10010,BofA-204,NEGOTIABLE,,,21
INVOICE_PAYMENTS,133726,168570,AUTO,CHECK,17-Jan-14,0,0,-362,USD,14596,,Corporate,17-Jan-07,5684,070117chk-204,10010,BofA-204,NEGOTIABLE,,,22
INVOICE_PAYMENTS,134150,168574,AUTO,EFT,26-Jan-14,0,0,-2177,USD,89415,,Corporate,26-Jan-07,2414,070126eft-204,10010,BofA-204,RECONCILED,26-Jan-14,,9
INVOICE_PAYMENTS,134152,168583,AUTO,EFT,26-Jan-14,0,0,22340,USD,89415,,Corporate,26-Jan-07,2414,070126eft-204,10010,BofA-204,RECONCILED,26-Jan-14,,9
INVOICE_PAYMENTS,133728,168584,AUTO,CHECK,17-Jan-14,0,0,3720,USD,14596,,Corporate,17-Jan-07,5684,070117chk-204,10010,BofA-204,NEGOTIABLE,,,22
INVOICE_PAYMENTS,135992,168589,AUTO,CHECK,21-Mar-14,0,0,91380,USD,506820,,Corporate,21-Mar-07,5767,070321chk-204,10010,BofA-204,RECONCILED,21-Mar-14,,21
INVOICE_PAYMENTS,135804,169387,AUTO,EFT,16-Mar-14,0,1910,93590,USD,256270,,Corporate,16-Mar-07,2825,070316eft-204,10010,BofA-204,RECONCILED,16-Mar-14,,11
INVOICE_PAYMENTS,134389,169278,AUTO,CHECK,31-Jan-14,0,0,19000,USD,117104,,Corporate,31-Jan-07,5721,070131chk-204,10010,BofA-204,NEGOTIABLE,,,21
INVOICE_PAYMENTS,136000,169265,AUTO,CHECK,21-Mar-14,0,0,25330,USD,25330,,Corporate,21-Mar-07,5771,070321chk-204,10010,BofA-204,RECONCILED,21-Mar-14,,1159
INVOICE_PAYMENTS,136020,170074,AUTO,CHECK,21-Mar-14,0,0,1102400,USD,2517850,,Corporate,21-Mar-07,5778,070321chk-204,10010,BofA-204,RECONCILED,21-Mar-14,,415
INVOICE_PAYMENTS,136201,169898,AUTO,EFT,23-Mar-14,0,0,197600,USD,197600,,Corporate,23-Mar-07,2942,070323eft-204,10010,BofA-204,RECONCILED,23-Mar-14,,578
INVOICE_PAYMENTS,135801,170556,AUTO,EFT,16-Mar-14,0,0,858,USD,41264,,Corporate,16-Mar-07,2824,070316eft-204,10010,BofA-204,RECONCILED,16-Mar-14,,9
INVOICE_PAYMENTS,135457,171346,AUTO,CHECK,21-Feb-14,0,0,45940,USD,278470,,Corporate,21-Feb-07,5744,070221chk-204,10010,BofA-204,RECONCILED,21-Feb-14,,4
INVOICE_PAYMENTS,135453,171134,AUTO,CHECK,21-Feb-14,0,0,46890,USD,278470,,Corporate,21-Feb-07,5744,070221chk-204,10010,BofA-204,RECONCILED,21-Feb-14,,4
INVOICE_PAYMENTS,135302,171153,AUTO,EFT,16-Feb-14,0,0,21880,USD,88440,,Corporate,16-Feb-07,2660,070216eft-204,10010,BofA-204,RECONCILED,16-Feb-14,,9
INVOICE_PAYMENTS,135303,171154,AUTO,EFT,16-Feb-14,0,0,21880,USD,88440,,Corporate,16-Feb-07,2660,070216eft-204,10010,BofA-204,RECONCILED,16-Feb-14,,9
INVOICE_PAYMENTS,135994,171752,AUTO,CHECK,21-Mar-14,0,0,23030,USD,68110,,Corporate,21-Mar-07,5768,070321chk-204,10010,BofA-204,RECONCILED,21-Mar-14,,5
INVOICE_PAYMENTS,135983,172467,AUTO,CHECK,21-Mar-14,0,24.65,1207.85,USD,2415.7,,Corporate,21-Mar-07,5766,070321chk-204,10010,BofA-204,RECONCILED,21-Mar-14,,21
INVOICE_PAYMENTS,135984,172468,AUTO,CHECK,21-Mar-14,0,24.65,1207.85,USD,2415.7,,Corporate,21-Mar-07,5766,070321chk-204,10010,BofA-204,RECONCILED,21-Mar-14,,21
INVOICE_PAYMENTS,136002,172607,AUTO,CHECK,21-Mar-14,0,0,104490,USD,428950,,Corporate,21-Mar-07,5773,070321chk-204,10010,BofA-204,RECONCILED,21-Mar-14,,209
INVOICE_PAYMENTS,135978,172611,AUTO,CHECK,21-Mar-14,0,0,3290,USD,13510,,Corporate,21-Mar-07,5764,070321chk-204,10010,BofA-204,RECONCILED,21-Mar-14,,22
INVOICE_PAYMENTS,135979,172612,AUTO,CHECK,21-Mar-14,0,0,3290,USD,13510,,Corporate,21-Mar-07,5764,070321chk-204,10010,BofA-204,RECONCILED,21-Mar-14,,22
INVOICE_PAYMENTS,141451,173116,AUTO,CHECK,9-May-14,0,0,168300,USD,168300,,Corporate,9-May-07,5981,070509chk-204,10010,BofA-204,NEGOTIABLE,,,415
INVOICE_PAYMENTS,136287,173178,AUTO,CHECK,28-Mar-14,0,0,41560,USD,41560,,Corporate,28-Mar-07,5786,070328chk-204,10010,BofA-204,RECONCILED,28-Mar-14,,4
INVOICE_PAYMENTS,137699,174346,AUTO,CHECK,23-May-14,0,0,56540,USD,56540,,Corporate,23-May-07,5854,070523chk-204,10010,BofA-204,RECONCILED,23-May-14,,6
INVOICE_PAYMENTS,138380,174671,AUTO,CHECK,13-Jun-14,0,0,110084,USD,110084,,Corporate,13-Jun-07,5876,070613chk-204,10010,BofA-204,RECONCILED,13-Jun-14,,3
INVOICE_PAYMENTS,137871,174679,AUTO,CHECK,30-May-14,0,0,56540,USD,56540,,Corporate,30-May-07,5863,070530chk-204,10010,BofA-204,RECONCILED,30-May-14,,6
INVOICE_PAYMENTS,137109,174587,AUTO,CHECK,2-May-14,0,0,17000,USD,138000,,Corporate,2-May-07,5819,070502chk-204,10010,BofA-204,RECONCILED,2-May-14,,21
INVOICE_PAYMENTS,138155,175045,AUTO,CHECK,6-Jun-14,0,0,90740,USD,128140,,Corporate,6-Jun-07,5866,070606chk-204,10010,BofA-204,RECONCILED,6-Jun-14,,21
INVOICE_PAYMENTS,137696,175836,AUTO,CHECK,23-May-14,0,0,46560,USD,46560,,Corporate,23-May-07,5852,070523chk-204,10010,BofA-204,RECONCILED,23-May-14,,4
INVOICE_PAYMENTS,143452,175838,AUTO,EFT,21-Sep-14,0,0,22180,USD,382856,,Corporate,21-Sep-07,4822,070921eft-204,10010,BofA-204,RECONCILED,21-Sep-14,,9
INVOICE_PAYMENTS,138547,175840,AUTO,CHECK,20-Jun-14,0,0,52880,USD,52880,,Corporate,20-Jun-07,5887,070620chk-204,10010,BofA-204,RECONCILED,20-Jun-14,,6
INVOICE_PAYMENTS,137453,175454,AUTO,EFT,11-May-14,0,0,22180,USD,22180,,Corporate,11-May-07,3381,070511eft-204,10010,BofA-204,RECONCILED,11-May-14,,9
INVOICE_PAYMENTS,148087,175536,AUTO,EFT,5-Jul-14,0,0,2914,USD,691325,,Corporate,5-Jul-07,5955,070705eft-204,14006,Operating Account,RECONCILED,5-Jul-14,,557
INVOICE_PAYMENTS,137864,176170,AUTO,CHECK,30-May-14,0,0,3690,USD,3690,,Corporate,30-May-07,5858,070530chk-204,10010,BofA-204,RECONCILED,30-May-14,,22
INVOICE_PAYMENTS,138160,176517,AUTO,CHECK,6-Jun-14,0,0,43310,USD,43310,,Corporate,6-Jun-07,5869,070606chk-204,10010,BofA-204,RECONCILED,6-Jun-14,,4
INVOICE_PAYMENTS,138159,176518,AUTO,CHECK,6-Jun-14,0,0,108880,USD,108880,,Corporate,6-Jun-07,5868,070606chk-204,10010,BofA-204,RECONCILED,6-Jun-14,,209
INVOICE_PAYMENTS,143456,176876,AUTO,EFT,21-Sep-14,0,0,904,USD,382856,,Corporate,21-Sep-07,4822,070921eft-204,10010,BofA-204,RECONCILED,21-Sep-14,,9
INVOICE_PAYMENTS,138379,176880,AUTO,CHECK,13-Jun-14,0,0,108880,USD,108880,,Corporate,13-Jun-07,5875,070613chk-204,10010,BofA-204,RECONCILED,13-Jun-14,,209
INVOICE_PAYMENTS,139085,176883,AUTO,CHECK,11-Jul-14,0,0,49180,USD,49180,,Corporate,11-Jul-07,5913,070711chk-204,10010,BofA-204,RECONCILED,11-Jul-14,,6
INVOICE_PAYMENTS,139082,176884,AUTO,CHECK,11-Jul-14,0,0,84400,USD,103400,,Corporate,11-Jul-07,5911,070711chk-204,10010,BofA-204,RECONCILED,11-Jul-14,,21
INVOICE_PAYMENTS,138543,177051,AUTO,CHECK,20-Jun-14,34.58,0,1729,USD,1729,,Corporate,20-Jun-07,5883,070620chk-204,10010,BofA-204,RECONCILED,20-Jun-14,,1178
INVOICE_PAYMENTS,148098,177954,AUTO,CHECK,7-Aug-14,0,0,-8000,USD,56418.74,,Corporate,7-Aug-07,6149,070807chk-204,14006,Operating Account,RECONCILED,7-Aug-14,,16148
INVOICE_PAYMENTS,148099,178045,AUTO,CHECK,7-Aug-14,160,0,8000,USD,56418.74,,Corporate,7-Aug-07,6149,070807chk-204,14006,Operating Account,RECONCILED,7-Aug-14,,16148
INVOICE_PAYMENTS,138966,178191,AUTO,CHECK,4-Jul-14,0,0,121750,USD,121750,,Corporate,4-Jul-07,5907,070704chk-204,10010,BofA-204,RECONCILED,4-Jul-14,,209
INVOICE_PAYMENTS,138715,177686,AUTO,CHECK,27-Jun-14,0,0,3430,USD,3430,,Corporate,27-Jun-07,5895,070627chk-204,10010,BofA-204,RECONCILED,27-Jun-14,,22
INVOICE_PAYMENTS,148105,177267,AUTO,EFT,9-Aug-14,0,0,501,USD,369371,,Corporate,9-Aug-07,5961,070809eft-204,14006,Operating Account,RECONCILED,9-Aug-14,,557
INVOICE_PAYMENTS,138545,177269,AUTO,CHECK,20-Jun-14,0,0,43310,USD,43310,,Corporate,20-Jun-07,5885,070620chk-204,10010,BofA-204,RECONCILED,20-Jun-14,,4
INVOICE_PAYMENTS,138544,177270,AUTO,CHECK,20-Jun-14,0,0,108880,USD,108880,,Corporate,20-Jun-07,5884,070620chk-204,10010,BofA-204,RECONCILED,20-Jun-14,,209
INVOICE_PAYMENTS,148089,177274,AUTO,CHECK,7-Aug-14,0,0,84400,USD,238900,,Corporate,7-Aug-07,6146,070807chk-204,14006,Operating Account,RECONCILED,7-Aug-14,,21
INVOICE_PAYMENTS,140295,179246,AUTO,CHECK,8-Aug-14,0,0,121750,USD,365250,,Corporate,8-Aug-07,5954,070808chk-204,10010,BofA-204,RECONCILED,8-Aug-14,,209
INVOICE_PAYMENTS,141032,179249,AUTO,CHECK,29-Aug-14,0,0,55000,USD,55000,,Corporate,29-Aug-07,5968,070829chk-204,10010,BofA-204,RECONCILED,29-Aug-14,,6
INVOICE_PAYMENTS,143462,178807,AUTO,EFT,21-Sep-14,0,0,23070,USD,382856,,Corporate,21-Sep-07,4822,070921eft-204,10010,BofA-204,RECONCILED,21-Sep-14,,9
INVOICE_PAYMENTS,148137,180239,AUTO,EFT,11-Oct-14,0,0,1662,USD,403757,,Corporate,11-Oct-07,5972,071011eft-204,14006,Operating Account,RECONCILED,11-Oct-14,,557
INVOICE_PAYMENTS,148134,180245,AUTO,CHECK,9-Oct-14,0,0,1000,USD,660350,,Corporate,9-Oct-07,6159,071009chk-204,14006,Operating Account,RECONCILED,9-Oct-14,,415
INVOICE_PAYMENTS,143442,180294,AUTO,EFT,21-Sep-14,0,0,873,USD,382856,,Corporate,21-Sep-07,4822,070921eft-204,10010,BofA-204,RECONCILED,21-Sep-14,,9
INVOICE_PAYMENTS,143855,180597,AUTO,EFT,5-Oct-14,0,0,3600,USD,29550,,Corporate,,4942,071005eft-204,10010,BofA-204,RECONCILED UNACCOUNTED,5-Oct-14,,145
INVOICE_PAYMENTS,143856,180598,AUTO,EFT,5-Oct-14,0,0,1000,USD,29550,,Corporate,,4942,071005eft-204,10010,BofA-204,RECONCILED UNACCOUNTED,5-Oct-14,,145
INVOICE_PAYMENTS,148122,181024,AUTO,CHECK,9-Oct-14,0,0,91380,USD,410770,,Corporate,9-Oct-07,6156,071009chk-204,14006,Operating Account,RECONCILED,9-Oct-14,,21
INVOICE_PAYMENTS,142332,181178,AUTO,CHECK,19-Sep-14,0,0,46660,USD,327540,,Corporate,19-Sep-07,6008,070919chk-204,10010,BofA-204,RECONCILED,19-Sep-14,,4
INVOICE_PAYMENTS,143446,181180,AUTO,EFT,21-Sep-14,0,0,22230,USD,382856,,Corporate,21-Sep-07,4822,070921eft-204,10010,BofA-204,RECONCILED,21-Sep-14,,9
INVOICE_PAYMENTS,142330,180722,AUTO,CHECK,19-Sep-14,0,0,46890,USD,327540,,Corporate,19-Sep-07,6008,070919chk-204,10010,BofA-204,RECONCILED,19-Sep-14,,4
INVOICE_PAYMENTS,148110,180723,AUTO,CHECK,4-Sep-14,0,0,117870,USD,470910,,Corporate,4-Sep-07,6152,070904chk-204,14006,Operating Account,RECONCILED,4-Sep-14,,209
INVOICE_PAYMENTS,143974,182276,AUTO,CHECK,10-Oct-14,0,560,13440,USD,13440,,Corporate,10-Oct-07,6039,071010chk-204,10010,BofA-204,RECONCILED,10-Oct-14,,22
INVOICE_PAYMENTS,143975,182337,AUTO,CHECK,10-Oct-14,0,0,23520,USD,23520,,Corporate,10-Oct-07,6040,071010chk-204,10010,BofA-204,RECONCILED,10-Oct-14,,5
INVOICE_PAYMENTS,148149,183189,AUTO,CHECK,13-Nov-14,0,0,130440,USD,625380,,Corporate,13-Nov-07,6161,071113chk-204,14006,Operating Account,RECONCILED,13-Nov-14,,209
INVOICE_PAYMENTS,147165,183806,AUTO,CHECK,21-Nov-14,0,0,58930,USD,117860,,Corporate,21-Nov-07,6110,071121chk-204,10010,BofA-204,RECONCILED,21-Nov-14,,6
INVOICE_PAYMENTS,146410,184471,AUTO,CHECK,7-Nov-14,0,70,1680,USD,13536,,Corporate,7-Nov-07,6086,071107chk-204,10010,BofA-204,RECONCILED,7-Nov-14,,22
INVOICE_PAYMENTS,144645,184658,AUTO,EFT,26-Oct-14,0,0,24720,USD,49440,,Corporate,26-Oct-07,5198,071026eft-204,10010,BofA-204,RECONCILED,26-Oct-14,,9
INVOICE_PAYMENTS,146622,187170,AUTO,EFT,9-Nov-14,0,0,22180,USD,23911,,Corporate,9-Nov-07,5486,071109eft-204,10010,BofA-204,RECONCILED,9-Nov-14,,9
INVOICE_PAYMENTS,149773,188316,AUTO,CHECK,8-Jan-15,0,0,39000,USD,107879,,Corporate,8-Jan-08,6196,080108chk-204,14006,Operating Account,RECONCILED,8-Jan-15,,147
