RECORD_TYPE:PURCHASE_ORDER_LINES,PO_ID,LINE_ID,LINE_TYPE,ITEM_ID,CATEGORY_ID,LINE_DESCRIPTION,CANCEL_FLAG,UOM,AMOUNT,QTY,CONTRACT_ID,CONTRACT_LINE_ID,CONTRACT_PRICE_BREAK,SUPPLIER_ITEM_NUMBER
PURCHASE_ORDER_LINES,84629,136058,Goods,,1,Software,N,EA,800,1,,,,
PURCHASE_ORDER_LINES,81195,101941,Goods,71,21,"Desk - Capitalizable, taxable item",N,Each,92500,37,,,,
PURCHASE_ORDER_LINES,81196,101942,Goods,5732,21,File Cabinets -  5 Drawer Lateral (Capitalizable),N,Each,39000,26,,,,
PURCHASE_ORDER_LINES,81258,102090,Goods,,1,Dell Monitor,N,Each,484,1,,,,
PURCHASE_ORDER_LINES,81259,102091,Goods,,1,Toshiba Laptop,N,Each,2987,1,,,,
PURCHASE_ORDER_LINES,120573,187142,Goods,208991,2758,GPS Flex Circuit,N,Each,2160,30,,,,
PURCHASE_ORDER_LINES,120573,187143,Goods,208992,2758,"3"" LCD Screen",N,Each,2362.5,25,,,,
PURCHASE_ORDER_LINES,120573,187144,Goods,208993,2758,GPS Case,N,Each,175,20,,,,
PURCHASE_ORDER_LINES,120574,187145,Goods,208991,2758,GPS Flex Circuit,N,Each,2850,38,,,,
PURCHASE_ORDER_LINES,120574,187146,Goods,208992,2758,"3"" LCD Screen",N,Each,3731,41,,,,
PURCHASE_ORDER_LINES,120574,187147,Goods,208993,2758,GPS Case,N,Each,438.75,39,,,,
PURCHASE_ORDER_LINES,120575,187148,Goods,208991,2758,GPS Flex Circuit,N,Each,3234,44,,,,
PURCHASE_ORDER_LINES,120575,187149,Goods,208992,2758,"3"" LCD Screen",N,Each,4750,50,,,,
PURCHASE_ORDER_LINES,120575,187150,Goods,208993,2758,GPS Case,N,Each,630,70,,,,
PURCHASE_ORDER_LINES,120576,187151,Goods,208991,2758,GPS Flex Circuit,N,Each,2088,29,,,,
PURCHASE_ORDER_LINES,120576,187152,Goods,208992,2758,"3"" LCD Screen",N,Each,2929.5,31,,,,
PURCHASE_ORDER_LINES,120576,187153,Goods,208993,2758,GPS Case,N,Each,210,24,,,,
PURCHASE_ORDER_LINES,120578,187157,Goods,208991,2758,GPS Flex Circuit,N,Each,3799.5,51,,,,
PURCHASE_ORDER_LINES,120578,187158,Goods,208992,2758,"3"" LCD Screen",N,Each,5060,55,,,,
PURCHASE_ORDER_LINES,120578,187159,Goods,208993,2758,GPS Case,N,Each,594.75,65,,,,
PURCHASE_ORDER_LINES,82665,128573,Goods,5730,1354,Cleaning and Maintenance - Weekly,N,Week,358800,13.8,,,,
PURCHASE_ORDER_LINES,81475,104333,Goods,,36,"Stop-Step 4-Step Ladder with Right Handrail, 27 inch Top Step, 23-3/4 inch x 33-1/2 inch x 40-3/4 inch",N,EA,643,1,81314,103030,,CRA14122
PURCHASE_ORDER_LINES,81477,104335,Goods,,36,"Stop-Step 4-Step Ladder with Right Handrail, 27 inch Top Step, 23-3/4 inch x 33-1/2 inch x 40-3/4 inch",N,EA,643,1,81314,103030,,CRA14122
PURCHASE_ORDER_LINES,81346,104143,Goods,160738,3124,Spare Part 00001,N,Each,10000,20,,,,
PURCHASE_ORDER_LINES,81346,104144,Goods,160739,3124,Spare Part 00002,N,Each,6500,20,,,,
PURCHASE_ORDER_LINES,81399,104214,Goods,24308,2757,DDR400 DIMM Memory - 184 Pin,N,Each,15000,100,,,,
PURCHASE_ORDER_LINES,82375,105621,Goods,75,36,Paper - requires 2-way match office supply item,N,Each,15900,318,,,,
PURCHASE_ORDER_LINES,120223,186227,Goods,5372,1353,Advertising Services,N,HRS,72000,180,,,,
PURCHASE_ORDER_LINES,120224,186228,Goods,5552,1353,Public Relations Services,N,HRS,576800,1648,,,,
PURCHASE_ORDER_LINES,120443,186835,Goods,5730,1354,Cleaning and Maintenance - Weekly,N,Week,585000,22.5,,,,
PURCHASE_ORDER_LINES,120058,185776,Goods,75,36,Paper - requires 2-way match office supply item,N,Each,15450,309,,,,
PURCHASE_ORDER_LINES,82785,128718,Goods,2850,1,LCD Display,N,Each,212.5,50,,,,
PURCHASE_ORDER_LINES,82785,128719,Goods,628,1,Envoy Deluxe Laptop,N,Each,7148.34,10,,,,
PURCHASE_ORDER_LINES,79326,99390,Goods,5730,1354,Cleaning and Maintenance - Weekly,N,Week,101400,3.9,,,,
PURCHASE_ORDER_LINES,120090,185903,Goods,207959,2757,Techstar - Ultra Range Wirelsss Router,Y,Each,0,0,,,,
PURCHASE_ORDER_LINES,120090,185904,Goods,207960,2757,Techstar - 1 TB External Hard Drive,Y,Each,0,0,,,,
PURCHASE_ORDER_LINES,82523,105811,Goods,490,30,"Monitor 21"" (20"" Viewable) Digital",N,Each,574.2,4,82522,105810,,
PURCHASE_ORDER_LINES,79327,99391,Goods,,1,Company Car,N,Each,35856,1,,,,
PURCHASE_ORDER_LINES,79328,99392,Goods,,1,Software,N,EA,819,1,,,,
PURCHASE_ORDER_LINES,120192,186136,Goods,,1,Company Car,N,Each,36503,1,,,,
PURCHASE_ORDER_LINES,120504,186956,Goods,75,36,Paper - requires 2-way match office supply item,N,Each,15900,318,,,,
PURCHASE_ORDER_LINES,120541,187078,Goods,5560,1353,Legal Services,N,HRS,112050,249,,,,
PURCHASE_ORDER_LINES,120567,187132,Goods,5734,30,"18"" LCD Flat Panel Monitor",N,Each,59787,63,,,,
PURCHASE_ORDER_LINES,120568,187133,Goods,5730,1354,Cleaning and Maintenance - Weekly,N,Week,351000,13.5,,,,
PURCHASE_ORDER_LINES,83205,131498,Goods,5560,1353,Legal Services,N,HRS,112500,250,,,,
PURCHASE_ORDER_LINES,83225,131518,Goods,5734,30,"18"" LCD Flat Panel Monitor",N,Each,60736,64,,,,
PURCHASE_ORDER_LINES,83684,133345,Goods,5552,1353,Public Relations Services,N,HRS,540400,1544,,,,
PURCHASE_ORDER_LINES,83685,133346,Goods,5372,1353,Advertising Services,N,HRS,67600,169,,,,
PURCHASE_ORDER_LINES,83686,133347,Goods,71,21,"Desk - Capitalizable, taxable item",N,Each,95000,38,,,,
PURCHASE_ORDER_LINES,81779,104902,Goods,,1,Toshiba Laptop,N,Each,2587,1,,,,
PURCHASE_ORDER_LINES,120191,186135,Goods,5730,1354,Cleaning and Maintenance - Weekly,N,Week,117000,4.5,,,,
PURCHASE_ORDER_LINES,82606,110525,Goods,,36,"Franklin Covey Planning System, Snap Tab, Folio, Page Size 8-1/2 inch x 11 inch, Black",N,EA,399.95,5,81314,102620,,AAG56733
PURCHASE_ORDER_LINES,80179,100563,Goods,5730,1354,Cleaning and Maintenance - Weekly,N,Week,507000,19.5,,,,
PURCHASE_ORDER_LINES,81155,101901,Goods,5728,1354,Weekly Warehousing,N,Week,390000,15.6,,,,
PURCHASE_ORDER_LINES,120401,186736,Goods,,1,Toshiba Laptop,N,Each,3036,1,,,,
PURCHASE_ORDER_LINES,120040,185700,Goods,5372,1353,Advertising Services,N,HRS,70400,176,,,,
PURCHASE_ORDER_LINES,120041,185701,Goods,73,36,Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset),N,Each,25970,53,,,,
PURCHASE_ORDER_LINES,83989,135066,Goods,,36,"Roller Ball Pen, Medium Point, Black",N,EA,49,50,83988,133957,,BIC69321
PURCHASE_ORDER_LINES,84146,135415,Goods,75,36,Paper - requires 2-way match office supply item,N,Each,14800,296,,,,
PURCHASE_ORDER_LINES,85609,138666,Goods,,36,"Sharpie 30174 Permanent Marker Set of 4 (Red, Blue, Green, Black)",N,EA,159.5,50,81215,101977,,30174
PURCHASE_ORDER_LINES,85405,138345,Goods,24308,2757,DDR400 DIMM Memory - 184 Pin,N,Each,15000,100,,,,
PURCHASE_ORDER_LINES,85406,138346,Goods,24308,2757,DDR400 DIMM Memory - 184 Pin,N,Each,15000,100,,,,
PURCHASE_ORDER_LINES,79798,100064,Goods,,1,Software,N,EA,871,1,,,,
PURCHASE_ORDER_LINES,79573,99697,Goods,24308,2757,DDR400 DIMM Memory - 184 Pin,N,Each,15000,100,,,,
PURCHASE_ORDER_LINES,80038,100304,Goods,,1,Dell Monitor,N,Each,483,1,,,,
PURCHASE_ORDER_LINES,79538,99646,Goods,5552,1353,Public Relations Services,N,HRS,504000,1440,,,,
PURCHASE_ORDER_LINES,79539,99647,Goods,5372,1353,Advertising Services,N,HRS,62800,157,,,,
PURCHASE_ORDER_LINES,79874,100138,Amount Based,,1,Hours,N,Dollars,2,2,,,,
PURCHASE_ORDER_LINES,80327,100713,Goods,75,36,Paper - requires 2-way match office supply item,N,Each,13750,275,,,,
PURCHASE_ORDER_LINES,80793,101417,Goods,,1,Company Car,N,Each,35912,1,,,,
PURCHASE_ORDER_LINES,82747,128688,Goods,4604,1,56 kv V.90 Fax Modem (Internal),N,Each,1164,24,,,,
PURCHASE_ORDER_LINES,79668,99876,Goods,,1,Toshiba Laptop,N,Each,2520,1,,,,
PURCHASE_ORDER_LINES,79669,99877,Goods,,1,Company Car,N,Each,34669,1,,,,
PURCHASE_ORDER_LINES,79666,99874,Goods,71,21,"Desk - Capitalizable, taxable item",N,Each,92500,37,,,,
PURCHASE_ORDER_LINES,79667,99875,Goods,5732,21,File Cabinets -  5 Drawer Lateral (Capitalizable),N,Each,39000,26,,,,
PURCHASE_ORDER_LINES,79674,99898,Goods,24308,2757,DDR400 DIMM Memory - 184 Pin,N,Each,15000,100,,,,
PURCHASE_ORDER_LINES,80604,101128,Goods,5560,1353,Legal Services,N,HRS,98100,218,,,,
PURCHASE_ORDER_LINES,80891,101535,Goods,,1,Software,N,EA,820,1,,,,
PURCHASE_ORDER_LINES,120123,186030,Goods,5734,30,"18"" LCD Flat Panel Monitor",N,Each,58838,62,,,,
PURCHASE_ORDER_LINES,80983,101651,Goods,,1,Dell Desktop,N,Each,3050,1,,,,
PURCHASE_ORDER_LINES,81055,101759,Goods,5552,1353,Public Relations Services,N,HRS,498400,1424,,,,
PURCHASE_ORDER_LINES,83829,133672,Goods,,1,Software,N,EA,892,1,,,,
PURCHASE_ORDER_LINES,84023,135164,Goods,5730,1354,Cleaning and Maintenance - Weekly,N,Week,546000,21,,,,
PURCHASE_ORDER_LINES,83602,133261,Goods,5728,1354,Weekly Warehousing,N,Week,420000,16.8,,,,
PURCHASE_ORDER_LINES,83903,133784,Goods,,1,Dell Monitor,N,Each,495,1,,,,
