"RECORD_TYPE:ITEMS","ITEM_ID","ITEM_CODE","DESCRIPTION","STOCKABLE","SELLABLE","UOM_CODE","UOM_NAME","TARGET_PRICE","ITEM_STATUS","RESTRICT_SUPPLIERS","ITEM_TYPE","CATEGORY_ID","FROM_ROWNUMBER"
"ITEMS",190879,"CM88321","LCD Display","Y","Y","Ea","Each",4,"Active","Y","Purchased item",1,1087
"ITEMS",190880,"CM88326","Plastic Case","Y","Y","Ea","Each",1.2,"Active","Y","Purchased item",1,1088
"ITEMS",190881,"CM88331","Micro 24k","Y","Y","Ea","Each",2.5,"Active","Y","Purchased item",1,1089
"ITEMS",190882,"CM88332","PCB - Main","Y","Y","Ea","Each",5,"Active","Y","Purchased item",1,1090
"ITEMS",190883,"CM88333","Resistor SMT 0.5 kOhm 0603","Y","Y","Ea","Each",0.06,"Active","Y","Purchased item",1,1091
"ITEMS",190884,"SB88328","PCB Assy - Vision Pad DX","Y","Y","Ea","Each",8,"Active","N","Subassembly",1,1092
"ITEMS",192885,"CST0031","Base Tile Glazed White ""Arctic Ice""","Y","Y","Box","Box",80,"Active","N","Purchased item",3116,1093
"ITEMS",193885,"CM16101","Label - Cosmic Hero I GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1094
"ITEMS",193886,"CM16102","Label - Battle of the Giants PC","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1095
"ITEMS",193887,"CM16103","Label - Epic Disaster GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1096
"ITEMS",193888,"CM16104","Label - Epic Disaster GAMEBX1","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1097
"ITEMS",193889,"CM16105","Label - Cosmic Hero II GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1098
"ITEMS",193890,"CM16106","Label - Cosmic Hero III GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1099
"ITEMS",193891,"CM16107","Label - Cosmic Hero IV GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1100
"ITEMS",193892,"CM16108","Label - Basketball Champs 2002 GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1101
"ITEMS",193893,"CM16109","Label - Basketball Champs 2002 GAMEBX1","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1102
"ITEMS",193894,"CM16110","Label - Basketball Champs 2003 GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1103
"ITEMS",193895,"CM16111","Label - Basketball Champs 2003 GAMEBX1","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1104
"ITEMS",193896,"CM16112","Label - Basketball Champs 2004 GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1105
"ITEMS",193897,"CM16113","Label - Basketball Champs 2004 GAMEBX1","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1106
"ITEMS",193898,"CM16114","Label - Basketball Champs 2005 GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1107
"ITEMS",193899,"CM16115","Label - Basketball Champs 2005 GAMEBX1","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1108
"ITEMS",193901,"CM16117","Label - Mysterious Adventures GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1109
"ITEMS",193902,"CM16118","Label - 18 Hole Golf 2 GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1110
"ITEMS",193903,"CM16119","Label - Battle of the Giants 2 DVD","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1111
"ITEMS",193904,"CM16120","Label - Battle of the Giants 2 PC","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1112
"ITEMS",193905,"CM16121","Label - Super Hero I GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1113
"ITEMS",193906,"CM16122","Label - Super Hero II GAMEBX1","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1114
"ITEMS",193907,"CM16123","Label - Mega Hero II GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1115
"ITEMS",193908,"CM16124","Label - Mega Hero I GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1116
"ITEMS",193909,"CM16125","Label - Invaders from Space GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1117
"ITEMS",193910,"CM16126","Label - Invaders from Space GAMEBX1","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1118
"ITEMS",193911,"CM16127","Label - Vintage Games GAMEBX2","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1119
"ITEMS",193912,"CM16128","Label - Vintage Games GAMEBX1","Y","Y","Ea","Each",0.04,"Active","N","Purchased item",1,1120
"ITEMS",193913,"CM16198","Game Disk Media","Y","Y","Ea","Each",0.23,"Active","N","Purchased item",1,1121
"ITEMS",193914,"CM16199","Game Disk Case","Y","Y","Ea","Each",0.48,"Active","N","Purchased item",1,1122
"ITEMS",204949,"Fuse01A","Fuse01A","Y","Y","Ea","Each",0.006,"Active","N","Purchased item",1,1123
"ITEMS",206950,"SP81000","Back Seat - Valve","Y","Y","Ea","Each",18,"Active","N","Purchased item",3124,1124
"ITEMS",206951,"SP81002","Top Seat - Valve","Y","Y","Ea","Each",18,"Active","N","Purchased item",3124,1125
"ITEMS",206952,"SP85000","Top Seal - Valve","Y","Y","Ea","Each",12,"Active","N","Purchased item",3124,1126
"ITEMS",206953,"SP85002","Back Seal - Valve","Y","Y","Ea","Each",10,"Active","N","Purchased item",3124,1127
"ITEMS",206954,"SP91000","Cover Seat - Steel","Y","Y","Ea","Each",18,"Active","N","Purchased item",3124,1128
"ITEMS",206955,"SP92000","Cover Seat - Rubber","Y","Y","Ea","Each",16,"Active","N","Purchased item",3124,1129
"ITEMS",206956,"SP84003","End Cover - Valve Stem","Y","Y","Ea","Each",32,"Active","N","Purchased item",3124,1130
"ITEMS",206957,"SP89900","Valve Stem Assembly","Y","Y","Ea","Each",200,"Active","N","Purchased item",3124,1131
"ITEMS",206958,"SP89000","Valve Stem","Y","Y","Ea","Each",85,"Active","N","Purchased item",3124,1132
"ITEMS",206959,"SP98000","Cover Screw - Valve Stem","Y","Y","Ea","Each",25,"Active","N","Purchased item",3124,1133
"ITEMS",207954,"IM1023i","ImageMaker 1023i Desktop Digital Copier","Y","Y","Ea","Each",85.64,"Active","N","Finished good",1,1134
"ITEMS",207955,"GPR-22BTC","GPR-22 Black Toner Cartridge","Y","Y","Ea","Each",5.23,"Active","N","Purchased item",1,1135
"ITEMS",207956,"GPR-22DU","GPR-22 Drum Unit","Y","Y","Ea","Each",15.76,"Active","N","Purchased item",1,1136
"ITEMS",207957,"M-1 SPC","M-1 500 Sheet Paper Cassette","Y","Y","Ea","Each",2.32,"Active","N","Purchased item",1,1137
"ITEMS",207958,"G3FaxPCB","G3 Fax Board","Y","Y","Ea","Each",4.89,"Active","N","Purchased item",1,1138
"ITEMS",207959,"AS68112","Techstar - Ultra Range Wirelsss Router","Y","Y","Ea","Each",76,"Active","N","Purchased item",2757,1139
"ITEMS",207960,"AS41481","Techstar - 1 TB External Hard Drive","Y","Y","Ea","Each",130,"Active","N","Purchased item",2757,1140
"ITEMS",208969,"CM11331","Internal Hard Drive, 500 GB","Y","Y","Ea","Each",,"Active","N","Purchased item",1,1141
"ITEMS",208970,"CM11332","Drive Mount","Y","Y","Ea","Each",,"Active","N","Purchased item",1,1142
"ITEMS",208971,"CM11333","Screws, Mounting, M3 x 0.5","Y","Y","Ea","Each",0.05,"Active","N","Purchased item",1,1143
"ITEMS",208991,"CM71448","GPS Flex Circuit","Y","Y","Ea","Each",72,"Active","N","Purchased item",2758,1144
"ITEMS",208992,"CM90006","3"" LCD Screen","Y","Y","Ea","Each",94.5,"Active","N","Purchased item",2758,1145
"ITEMS",208993,"CM72104","GPS Case","Y","Y","Ea","Each",8.75,"Active","N","Purchased item",2758,1146
"ITEMS",211016,"WS55101","Ethiopian, Hurrar, Arabica Coffee Beans - Green","Y","Y","BG","Bag",211.2,"Active","N","Purchased item",1,1147
"ITEMS",211017,"WS55111","Ethiopian, Yirgacheffe, Arabica Coffee Beans - Green","Y","Y","BG","Bag",204.6,"Active","N","Purchased item",1,1148
"ITEMS",211018,"WS55121","Ethiopian, Nekemte, Arabica Coffee Beans - Green","Y","Y","BG","Bag",198,"Active","N","Purchased item",1,1149
"ITEMS",211019,"WS56101","Chinese, Oolong Tea","Y","Y","BG","Bag",150,"Active","N","Purchased item",1,1150
"ITEMS",211020,"WS56111","Chinese, Silver Dragon Tea","Y","Y","BG","Bag",137.5,"Active","N","Purchased item",1,1151
"ITEMS",211021,"WS56121","Chinese, Lung Ching Tea","Y","Y","BG","Bag",125,"Active","N","Purchased item",1,1152
"ITEMS",212007,"LCD-26M1","26 inch LCD Flat-Panel Superior HDTV","Y","Y","Ea","Each",799,"Active","N","Purchased item",1,1153
"ITEMS",212008,"LCD-70M3","70 inch Ultra Flat-Panel LCD HDTV","Y","Y","Ea","Each",11000,"Active","N","Purchased item",1,1154
"ITEMS",212009,"LCD-32M3","32 inch Flat-Panel LCD HDTV","Y","Y","Ea","Each",400,"Active","N","Purchased item",1,1155
"ITEMS",213027,"SP00003","Spare Part 00003","Y","Y","Ea","Each",500,"Active","N","Purchased item",3124,1156
"ITEMS",220041,"HF51001","Transmission for 375HP Engine","Y","Y","Ea","Each",2912,"Active","N","Purchased item",1,1157
"ITEMS",220042,"HF51002","Transmission for 500HP Engine","Y","Y","Ea","Each",3107,"Active","N","Purchased item",1,1158
"ITEMS",220043,"HF51003","Transmission for 650HP Engine","Y","Y","Ea","Each",4272,"Active","N","Purchased item",1,1159
"ITEMS",220044,"HF51004","Transmission for 800HP Engine","Y","Y","Ea","Each",4660,"Active","N","Purchased item",1,1160
"ITEMS",220045,"HF52001","Heavy Duty Blade","Y","Y","Ea","Each",2718,"Active","N","Purchased item",1,1161
"ITEMS",220046,"HF52002","Straight Blade","Y","Y","Ea","Each",1689,"Active","N","Purchased item",1,1162
"ITEMS",220047,"HF52003","Universal Blade","Y","Y","Ea","Each",1165,"Active","N","Purchased item",1,1163
"ITEMS",220048,"HF53001","Kit1 - Hydraulics","Y","Y","Ea","Each",757,"Active","N","Purchased item",1,1164
"ITEMS",220049,"HF53002","Kit2 - Hydraulics","Y","Y","Ea","Each",932,"Active","N","Purchased item",1,1165
"ITEMS",220050,"HF53003","Kit3 - Hydraulics","Y","Y","Ea","Each",971,"Active","N","Purchased item",1,1166
"ITEMS",220051,"HF53004","Kit4 - Hydraulics","Y","Y","Ea","Each",1107,"Active","N","Purchased item",1,1167
"ITEMS",220052,"HF53005","Hydraulic Cooler","Y","Y","Ea","Each",349,"Active","N","Purchased item",1,1168
"ITEMS",220053,"HF54001","Ore Blade","Y","Y","Ea","Each",3883,"Active","N","Purchased item",1,1169
"ITEMS",220054,"HF54002","Snow/Ice Blade","Y","Y","Ea","Each",3495,"Active","N","Purchased item",1,1170
"ITEMS",220055,"HF54100","MaxTrak 1A (9in Rubber)","Y","Y","Ea","Each",239,"Active","N","Purchased item",1,1171
"ITEMS",220056,"HF54101","MaxTrak 3A (7in Rubber)","Y","Y","Ea","Each",222,"Active","N","Purchased item",1,1172
"ITEMS",220057,"HF54103","MaxTrak 5A (9in Rubber + Studs)","Y","Y","Ea","Each",350,"Active","N","Purchased item",1,1173
"ITEMS",220058,"HF55001","Sliding Window","Y","Y","Ea","Each",97,"Active","N","Purchased item",1,1174
"ITEMS",220059,"HF55002","A/C System","Y","Y","Ea","Each",505,"Active","N","Purchased item",1,1175
"ITEMS",220060,"HF55003","Radio/CD/MP3","Y","Y","Ea","Each",155,"Active","N","Purchased item",1,1176
"ITEMS",220061,"HF55004","Computer Control","Y","Y","Ea","Each",1165,"Active","N","Purchased item",1,1177
"ITEMS",220062,"HF55005","Engine Heater (for sub-zero climates)","Y","Y","Ea","Each",582,"Active","N","Purchased item",1,1178
"ITEMS",220063,"SP00004","Spare Part 00004","Y","Y","Ea","Each",325,"Active","N","Purchased item",3124,1179
"ITEMS",220066,"HF56001","Block (375 HP)","Y","Y","Ea","Each",2100,"Active","N","Purchased item",1,1180
"ITEMS",220067,"HF56005","Piston (375 HP)","Y","Y","Ea","Each",1200,"Active","N","Purchased item",1,1181
"ITEMS",220068,"HF56009","Water Pump","Y","Y","Ea","Each",600,"Active","N","Purchased item",1,1182
"ITEMS",220069,"HF56002","Block (500 HP)","Y","Y","Ea","Each",4400,"Active","N","Purchased item",1,1183
"ITEMS",220070,"HF56006","Piston (500 HP)","Y","Y","Ea","Each",1200,"Active","N","Purchased item",1,1184
"ITEMS",220071,"HF56003","Block (650 HP)","Y","Y","Ea","Each",5550,"Active","N","Purchased item",1,1185
"ITEMS",220072,"HF56007","Piston (650 HP)","Y","Y","Ea","Each",1600,"Active","N","Purchased item",1,1186
"ITEMS",220073,"HF56004","Block (800 HP)","Y","Y","Ea","Each",8650,"Active","N","Purchased item",1,1187
"ITEMS",220074,"HF56008","Piston (800 HP)","Y","Y","Ea","Each",2400,"Active","N","Purchased item",1,1188
"ITEMS",220077,"HF57001","12V Starter","Y","Y","Ea","Each",313,"Active","N","Purchased item",1,1189
"ITEMS",220078,"HF57002","24V Starter","Y","Y","Ea","Each",455,"Active","N","Purchased item",1,1190
"ITEMS",220079,"HF57003","36V Starter","Y","Y","Ea","Each",610,"Active","N","Purchased item",1,1191
"ITEMS",220081,"HF55006","Base Cab Assembly","Y","Y","Ea","Each",7691,"Active","N","Purchased item",1,1192
"ITEMS",220082,"HF55007","Wiper Blades","Y","Y","Ea","Each",50,"Active","N","Purchased item",1,1193
"ITEMS",220083,"HF59001","Axle Assembly","Y","Y","Ea","Each",987,"Active","N","Purchased item",1,1194
"ITEMS",220084,"HF59002","Chassis Assembly","Y","Y","Ea","Each",11035,"Active","N","Purchased item",1,1195
"ITEMS",220085,"HF59006","Lights","Y","Y","Ea","Each",100,"Active","N","Purchased item",1,1196
"ITEMS",220086,"HF58001","Front Power Take Off (PTO)","Y","Y","Ea","Each",10325,"Active","N","Purchased item",1,1197
"ITEMS",220087,"HF58002","Rear Power Take Off (PTO)","Y","Y","Ea","Each",10325,"Active","N","Purchased item",1,1198
"ITEMS",223171,"AS74700","Ultra Portable Laptop","Y","Y","Ea","Each",3749.99,"Active","N","Purchased item",1,1199
"ITEMS",231181,"Warranty Parts & Labor","NonStock Direct: Warranty Parts & Labor","N","Y","HR","Hour",0.001,"Active","N","Non-Stockable",30873,1200
"ITEMS",232180,"AS10100","V-Phone","Y","Y","Ea","Each",120,"Active","N","Purchased item",1,1201
"ITEMS",232181,"AS10101","V-Phone_old","Y","Y","Ea","Each",90,"Active","N","Purchased item",1,1202
"ITEMS",232182,"AS10102","V-Phone_original","Y","Y","Ea","Each",75,"Active","N","Purchased item",1,1203
"ITEMS",232183,"AS11000","Porter 1000","Y","Y","Ea","Each",145,"Active","N","Purchased item",1,1204
"ITEMS",232184,"AS11001","Porter 2000","Y","Y","Ea","Each",175,"Active","N","Purchased item",1,1205
"ITEMS",232185,"AS11002","Blueberry 8000","Y","Y","Ea","Each",200,"Active","N","Purchased item",1,1206
"ITEMS",232186,"AS11003","Blueberry 9000","Y","Y","Ea","Each",245,"Active","N","Purchased item",1,1207
"ITEMS",232187,"AS11004","V-Phone - 100","Y","Y","Ea","Each",130,"Active","N","Purchased item",1,1208
"ITEMS",232188,"AS11006","Porter 340","Y","Y","Ea","Each",105,"Active","N","Purchased item",1,1209
"ITEMS",232189,"AS11007","Edoka 980","Y","Y","Ea","Each",115,"Active","N","Purchased item",1,1210
"ITEMS",232190,"AS22000","Gemini Wireless Headset","Y","Y","Ea","Each",65,"Active","N","Purchased item",1,1211
"ITEMS",232191,"AS22001","Jabba Wireless Headset","Y","Y","Ea","Each",73,"Active","N","Purchased item",1,1212
"ITEMS",232192,"AS33000","Aztec Cable Modem","Y","Y","Ea","Each",55,"Active","N","Purchased item",1,1213
"ITEMS",232193,"AS33001","Hughes Cable Modem","Y","Y","Ea","Each",100,"Active","N","Purchased item",1,1214
