"INVOICE_ID","CREATION_DATE","SUPPLIER_ID","SUPPLIER_SITE_ID","INVOICE_NUMBER","CANCEL_FLAG","DESCRIPTION","DOCUMENT_TYPE","PAY_TERMS","PAYMENT_TERMS_ID","PAYMENT_DUE_DATE","INVOICE_DATE","CURRENCY_CODE","EXCHANGE_RATE_DATE","EXCHANGE_RATE","CURRENCY_RATE_TYPE","INVOICE_CURRENCY_AMOUNT","PAY_CURRENCY_CODE","INVOICE_AMOUNT","CREATION_METHOD","INVOICE_TYPE","INVOICE_SUB_TYPE","APPROVAL_REQUIRED","PAYMENT_TYPE","PAY_GROUP","INVOICE_RECEIVED_DATE"
168573,"11-JAN-2014",4,4,"CMUPS1206","N","","","Immediate",10001,"05-DEC-2013","05-DEC-2013","USD",,,"",-4571,"USD",-4571,"EXTERNAL","CREDIT","EXTERNAL","N","","STANDARD",""
168574,"11-JAN-2014",9,12,"CMOSI1206","N","","","Immediate",10001,"19-DEC-2013","19-DEC-2013","USD",,,"",-2177,"USD",-2177,"EXTERNAL","CREDIT","EXTERNAL","N","","STANDARD",""
168580,"11-JAN-2014",209,330,"BMI010507","N","","","Immediate",10001,"04-JAN-2014","04-JAN-2014","USD",,,"",117880,"USD",117880,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
169389,"24-JAN-2014",11,15,"ERS-23591-127557","N","Receipt Invoice automatically created on 24-JAN-07","","2/10 Net 45",10007,"24-JAN-2014","24-JAN-2014","USD",24/JAN/07,1,"",83000,"USD",83000,"ERS","STANDARD","ERS","N","","EDI","24-JAN-2014 00:00"
169899,"02-FEB-2014",9,12,"ERS-8184-128025","N","Receipt Invoice automatically created on 02-FEB-07","","30 Net (terms date + 30)",10002,"02-FEB-2014","02-FEB-2014","USD",02/FEB/07,1,"",806,"USD",806,"ERS","STANDARD","ERS","N","","STANDARD","02-FEB-2014 00:00"
170381,"08-FEB-2014",147,2033,"ERS-8190-128434","N","Receipt Invoice automatically created on 08-FEB-07","","45 Net (terms date + 45)",10003,"08-FEB-2014","08-FEB-2014","USD",08/FEB/07,1,"",34135,"USD",34135,"ERS","STANDARD","ERS","N","","SIZZLE","08-FEB-2014 00:00"
171346,"19-FEB-2014",4,4,"UPS021807","N","","","Immediate",10001,"17-FEB-2014","17-FEB-2014","USD",,,"",45940,"USD",45940,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
171350,"19-FEB-2014",6,7,"ATT021807","N","","","30 Net (terms date + 30)",10002,"17-FEB-2014","17-FEB-2014","USD",,,"",52170,"USD",52170,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
171345,"19-FEB-2014",5,2034,"ERS-8198-129141","N","Receipt Invoice automatically created on 19-FEB-07","","15 Net (terms date + 15)",10013,"19-FEB-2014","19-FEB-2014","USD",19/FEB/07,1,"",45080,"USD",45080,"ERS","STANDARD","ERS","N","","STANDARD","19-FEB-2014 00:00"
171142,"16-FEB-2014",9,12,"OSI012607","N","","","Immediate",10001,"25-JAN-2014","25-JAN-2014","USD",,,"",22340,"USD",22340,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
171153,"16-FEB-2014",9,12,"OSI020407","N","","","Immediate",10001,"03-FEB-2014","03-FEB-2014","USD",,,"",21880,"USD",21880,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
171704,"28-FEB-2014",578,1275,"ERS-8203-129514","N","Receipt Invoice automatically created on 28-FEB-07","","45 Net (terms date + 45)",10003,"28-FEB-2014","28-FEB-2014","USD",28/FEB/07,1,"",592800,"USD",592800,"ERS","STANDARD","ERS","N","","SIZZLE","28-FEB-2014 00:00"
171708,"28-FEB-2014",22,1971,"CSI022507","N","","","Immediate",10001,"24-FEB-2014","24-FEB-2014","USD",,,"",3640,"USD",3640,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
172603,"16-MAR-2014",147,2033,"ERS-8212-129774","N","Receipt Invoice automatically created on 16-MAR-07","","45 Net (terms date + 45)",10003,"16-MAR-2014","16-MAR-2014","USD",16/MAR/07,1,"",34215,"USD",34215,"ERS","STANDARD","ERS","N","","SIZZLE","16-MAR-2014 00:00"
172604,"16-MAR-2014",557,1233,"ERS-8213-129775","N","Receipt Invoice automatically created on 16-MAR-07","","45 Net (terms date + 45)",10003,"16-MAR-2014","16-MAR-2014","USD",16/MAR/07,1,"",8912,"USD",8912,"ERS","STANDARD","ERS","N","","STANDARD","16-MAR-2014 00:00"
172647,"19-MAR-2014",209,330,"BMI031807","N","","","Immediate",10001,"17-MAR-2014","17-MAR-2014","USD",,,"",104490,"USD",104490,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
172432,"02-MAR-2014",578,1275,"ERS-8207-129650","N","Receipt Invoice automatically created on 02-MAR-07","","45 Net (terms date + 45)",10003,"02-MAR-2014","02-MAR-2014","USD",02/MAR/07,1,"",182000,"USD",182000,"ERS","STANDARD","ERS","N","","SIZZLE","02-MAR-2014 00:00"
173535,"04-APR-2014",209,330,"BMI040507","N","","","Immediate",10001,"04-APR-2014","04-APR-2014","USD",,,"",125150,"USD",125150,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
173177,"26-MAR-2014",578,1275,"ERS-8220-130271","N","Receipt Invoice automatically created on 26-MAR-07","","45 Net (terms date + 45)",10003,"26-MAR-2014","26-MAR-2014","USD",26/MAR/07,1,"",546000,"USD",546000,"ERS","STANDARD","ERS","N","","SIZZLE","26-MAR-2014 00:00"
173795,"10-APR-2014",557,1233,"ERS-8229-130836","N","Receipt Invoice automatically created on 10-APR-07","","45 Net (terms date + 45)",10003,"10-APR-2014","10-APR-2014","USD",10/APR/07,1,"",820000,"USD",820000,"ERS","STANDARD","ERS","N","","STANDARD","10-APR-2014 00:00"
174343,"18-APR-2014",209,330,"BMI041907","N","","","Immediate",10001,"18-APR-2014","18-APR-2014","USD",,,"",125150,"USD",125150,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
175109,"07-MAY-2014",9,12,"ERS-8244-132116","N","Receipt Invoice automatically created on 07-MAY-07","","30 Net (terms date + 30)",10002,"07-MAY-2014","07-MAY-2014","USD",07/MAY/07,1,"",800,"USD",800,"ERS","STANDARD","ERS","N","","STANDARD","07-MAY-2014 00:00"
175211,"08-MAY-2014",1178,2854,"19-APR-2007","N","","","2/10 NET 30",10014,"19-APR-2014","19-APR-2014","USD",,,"",1650,"USD",1650,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
175230,"09-MAY-2014",147,2033,"ERS-8248-132197","N","Receipt Invoice automatically created on 09-MAY-07","","45 Net (terms date + 45)",10003,"09-MAY-2014","09-MAY-2014","USD",09/MAY/07,1,"",258000,"USD",258000,"ERS","STANDARD","ERS","N","","SIZZLE","09-MAY-2014 00:00"
175773,"17-MAY-2014",578,1275,"ERS-8252-132813","N","Receipt Invoice automatically created on 17-MAY-07","","45 Net (terms date + 45)",10003,"17-MAY-2014","17-MAY-2014","USD",17/MAY/07,1,"",507000,"USD",507000,"ERS","STANDARD","ERS","N","","SIZZLE","17-MAY-2014 00:00"
175841,"18-MAY-2014",21,1969,"AND051907","N","","","30 Net (terms date + 30)",10002,"18-MAY-2014","18-MAY-2014","USD",,,"",90740,"USD",90740,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
175453,"11-MAY-2014",209,330,"BMI051207","N","","","Immediate",10001,"11-MAY-2014","11-MAY-2014","USD",,,"",117060,"USD",117060,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
175456,"11-MAY-2014",6,7,"ATT051207","N","","","30 Net (terms date + 30)",10002,"11-MAY-2014","11-MAY-2014","USD",,,"",52880,"USD",52880,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
176164,"25-MAY-2014",415,1087,"ERS-8256-133215","N","Receipt Invoice automatically created on 25-MAY-07","","45 Net (terms date + 45)",10003,"25-MAY-2014","25-MAY-2014","USD",25/MAY/07,1,"",94500,"USD",94500,"ERS","STANDARD","ERS","N","","STANDARD","25-MAY-2014 00:00"
176167,"25-MAY-2014",4,4,"UPS052607","N","","","Immediate",10001,"25-MAY-2014","25-MAY-2014","USD",,,"",46560,"USD",46560,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
176170,"25-MAY-2014",22,1971,"CSI052607","N","","","Immediate",10001,"25-MAY-2014","25-MAY-2014","USD",,,"",3690,"USD",3690,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
176171,"25-MAY-2014",6,7,"ATT052607","N","","","30 Net (terms date + 30)",10002,"25-MAY-2014","25-MAY-2014","USD",,,"",52880,"USD",52880,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
176079,"24-MAY-2014",3,2036,"ERS-8255-133149","N","Receipt Invoice automatically created on 24-MAY-07","","45 Net (terms date + 45)",10003,"24-MAY-2014","24-MAY-2014","USD",24/MAY/07,1,"",102492,"USD",102492,"ERS","STANDARD","ERS","N","","SIZZLE","24-MAY-2014 00:00"
175920,"22-MAY-2014",22,2035,"ERS-8254-132952","N","Receipt Invoice automatically created on 22-MAY-07","","4/10, 3/20, 2/30 Net  60",10009,"22-MAY-2014","22-MAY-2014","USD",22/MAY/07,1,"",27100,"USD",27100,"ERS","STANDARD","ERS","N","","STANDARD","22-MAY-2014 00:00"
176697,"06-JUN-2014",9,12,"ERS-8262-133696","N","Receipt Invoice automatically created on 06-JUN-07","","30 Net (terms date + 30)",10002,"06-JUN-2014","06-JUN-2014","USD",06/JUN/07,1,"",850,"USD",850,"ERS","STANDARD","ERS","N","","STANDARD","06-JUN-2014 00:00"
178045,"29-JUN-2014",16148,5823,"ERS-2134-133947-Commit","N","","","2/10 NET 30",10014,"29-JUN-2014","29-JUN-2014","USD",,,"",8000,"USD",8000,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
178193,"04-JUL-2014",22,1971,"CSI070507","N","","","Immediate",10001,"04-JUL-2014","04-JUL-2014","USD",,,"",3840,"USD",3840,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
178194,"04-JUL-2014",6,7,"ATT070507","N","","","30 Net (terms date + 30)",10002,"04-JUL-2014","04-JUL-2014","USD",,,"",55000,"USD",55000,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
178097,"02-JUL-2014",21,1969,"91110128","N","","","Immediate",10001,"02-JUL-2014","02-JUL-2014","USD",,,"",21000,"USD",21000,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
178807,"13-JUL-2014",9,12,"OSI071207","N","","","Immediate",10001,"13-JUL-2014","13-JUL-2014","USD",,,"",23070,"USD",23070,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
178808,"13-JUL-2014",22,1971,"CSI071207","N","","","Immediate",10001,"13-JUL-2014","13-JUL-2014","USD",,,"",3840,"USD",3840,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
179283,"30-JUL-2014",16148,5823,"CS101-Final","N","","","45 Net (terms date + 45)",10003,"31-MAY-2013","31-MAY-2013","USD",,,"",620000,"USD",620000,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
179326,"31-JUL-2014",415,1087,"ERS-8290-136174","N","Receipt Invoice automatically created on 31-JUL-07","","45 Net (terms date + 45)",10003,"31-JUL-2014","31-JUL-2014","USD",31/JUL/07,1,"",98550,"USD",98550,"ERS","STANDARD","ERS","N","","STANDARD","31-JUL-2014 00:00"
179204,"27-JUL-2014",1178,2854,"22-JUN-2007","N","","","2/10 NET 30",10014,"22-JUN-2014","22-JUN-2014","USD",,,"",1690,"USD",1690,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
179916,"07-AUG-2014",415,1087,"ERS-8293-136576","N","Receipt Invoice automatically created on 07-AUG-07","","45 Net (terms date + 45)",10003,"07-AUG-2014","07-AUG-2014","USD",07/AUG/07,1,"",560800,"USD",560800,"ERS","STANDARD","ERS","N","","STANDARD","07-AUG-2014 00:00"
179798,"06-AUG-2014",6,7,"ATT080507","N","","","30 Net (terms date + 30)",10002,"04-AUG-2014","04-AUG-2014","USD",,,"",53250,"USD",53250,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
180243,"09-AUG-2014",909,2013,"ERS-8302-136884","N","Receipt Invoice automatically created on 09-AUG-07","","45 Net (terms date + 45)",10003,"09-AUG-2014","09-AUG-2014","USD",09/AUG/07,1,"",129.14,"USD",129.14,"ERS","STANDARD","ERS","N","","STANDARD","09-AUG-2014 00:00"
181291,"05-SEP-2014",1178,2854,"25-AUG-2007","N","","","2/10 NET 30",10014,"25-AUG-2014","25-AUG-2014","USD",,,"",2160,"USD",2160,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
181712,"10-SEP-2014",21,41,"ERS-5038-138118","N","Receipt Invoice automatically created on 10-SEP-07","","2/10 NET 30",10014,"10-SEP-2014","10-SEP-2014","USD",10/SEP/07,1,"",1232.5,"USD",1232.5,"ERS","STANDARD","ERS","N","","STANDARD","10-SEP-2014 00:00"
181953,"18-SEP-2014",557,1233,"ERS-8327-138316","N","Receipt Invoice automatically created on 18-SEP-07","","45 Net (terms date + 45)",10003,"18-SEP-2014","18-SEP-2014","USD",18/SEP/07,1,"",6186,"USD",6186,"ERS","STANDARD","ERS","N","","STANDARD","18-SEP-2014 00:00"
181965,"18-SEP-2014",21,1969,"AND091907","N","","","30 Net (terms date + 30)",10002,"18-SEP-2014","18-SEP-2014","USD",,,"",90930,"USD",90930,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
181974,"18-SEP-2014",21,1969,"910032","N","","","Immediate",10001,"18-SEP-2014","18-SEP-2014","USD",,,"",14700,"USD",14700,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
182059,"19-SEP-2014",5,2034,"ERS-8328-138403","N","Receipt Invoice automatically created on 19-SEP-07","","15 Net (terms date + 15)",10013,"19-SEP-2014","19-SEP-2014","USD",19/SEP/07,1,"",23030,"USD",23030,"ERS","STANDARD","ERS","N","","STANDARD","19-SEP-2014 00:00"
182691,"04-OCT-2014",9,12,"OSI100507","N","","","Immediate",10001,"04-OCT-2014","04-OCT-2014","USD",,,"",24720,"USD",24720,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
182694,"04-OCT-2014",21,1969,"AND100507","N","","","30 Net (terms date + 30)",10002,"04-OCT-2014","04-OCT-2014","USD",,,"",101120,"USD",101120,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
183189,"11-OCT-2014",209,330,"BMI101207","N","","","Immediate",10001,"11-OCT-2014","11-OCT-2014","USD",,,"",130440,"USD",130440,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
183802,"18-OCT-2014",4,4,"UPS101907","N","","","Immediate",10001,"18-OCT-2014","18-OCT-2014","USD",,,"",51890,"USD",51890,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
185017,"29-OCT-2014",578,1275,"ERS-8362-141299","N","Receipt Invoice automatically created on 29-OCT-07","","45 Net (terms date + 45)",10003,"29-OCT-2014","29-OCT-2014","USD",29/OCT/07,1,"",335400,"USD",335400,"ERS","STANDARD","ERS","N","","SIZZLE","29-OCT-2014 00:00"
186723,"01-NOV-2014",21,1969,"20012","N","","","Immediate",10001,"01-NOV-2014","01-NOV-2014","USD",,,"",16500,"USD",16500,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
188522,"13-NOV-2014",6,7,"ATT111407","N","","","30 Net (terms date + 30)",10002,"13-NOV-2014","13-NOV-2014","USD",,,"",52870,"USD",52870,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
188320,"12-NOV-2014",557,1233,"ERS-8371-143151","N","Receipt Invoice automatically created on 12-NOV-07","","45 Net (terms date + 45)",10003,"12-NOV-2014","12-NOV-2014","USD",12/NOV/07,1,"",6358,"USD",6358,"ERS","STANDARD","ERS","N","","STANDARD","12-NOV-2014 00:00"
189284,"19-NOV-2014",4,4,"UPS111807","N","","","Immediate",10001,"17-NOV-2014","17-NOV-2014","USD",,,"",46550,"USD",46550,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
189281,"19-NOV-2014",415,1087,"ERS-8374-144021","N","Receipt Invoice automatically created on 19-NOV-07","","45 Net (terms date + 45)",10003,"19-NOV-2014","19-NOV-2014","USD",19/NOV/07,1,"",61950,"USD",61950,"ERS","STANDARD","ERS","N","","STANDARD","19-NOV-2014 00:00"
190371,"27-NOV-2014",22,2035,"ERS-8381-144875","N","Receipt Invoice automatically created on 27-NOV-07","","4/10, 3/20, 2/30 Net  60",10009,"27-NOV-2014","27-NOV-2014","USD",27/NOV/07,1,"",1350,"USD",1350,"ERS","STANDARD","ERS","N","","STANDARD","27-NOV-2014 00:00"
191345,"07-DEC-2014",21,41,"ERS-12076-145645","N","Receipt Invoice automatically created on 01-JUL-07","","45 Net (terms date + 45)",10003,"01-JUL-2014","01-JUL-2014","USD",01/JUL/07,1,"",1506850,"USD",1506850,"ERS","STANDARD","ERS","N","","STANDARD","01-JUL-2014 00:00"
191424,"11-DEC-2014",1718,4081,"ERS-07-DEC-07-145724","N","Receipt Invoice automatically created on 07-DEC-07","","45 Net (terms date + 45)",10003,"07-DEC-2014","07-DEC-2014","USD",07/DEC/07,1,"",57375,"USD",57375,"ERS","STANDARD","ERS","N","","STANDARD","07-DEC-2014 00:00"
191417,"10-DEC-2014",11,15,"ERS-23640-145717","N","Receipt Invoice automatically created on 07-DEC-07","","2/10 Net 45",10007,"07-DEC-2014","07-DEC-2014","USD",07/DEC/07,1,"",28676.4,"USD",28676.4,"ERS","STANDARD","ERS","N","","EDI","07-DEC-2014 00:00"
191418,"10-DEC-2014",21,41,"ERS-23641-145718","N","Receipt Invoice automatically created on 07-DEC-07","","Immediate",10001,"07-DEC-2014","07-DEC-2014","USD",07/DEC/07,1,"",23720.4,"USD",23720.4,"ERS","STANDARD","ERS","N","","STANDARD","07-DEC-2014 00:00"
191372,"07-DEC-2014",1718,4081,"ERS-01-OCT-06-145672","N","Receipt Invoice automatically created on 01-OCT-06","","45 Net (terms date + 45)",10003,"01-OCT-2013","01-OCT-2013","USD",01/OCT/06,1,"",4219560,"USD",4219560,"ERS","STANDARD","ERS","N","","STANDARD","01-OCT-2013 00:00"
191380,"07-DEC-2014",1718,4081,"ERS-01-APR-07-145680","N","Receipt Invoice automatically created on 01-APR-07","","45 Net (terms date + 45)",10003,"01-APR-2014","01-APR-2014","USD",01/APR/07,1,"",4219560,"USD",4219560,"ERS","STANDARD","ERS","N","","STANDARD","01-APR-2014 00:00"
191444,"12-DEC-2014",415,1087,"ERS-8393-145744","N","Receipt Invoice automatically created on 11-DEC-07","","45 Net (terms date + 45)",10003,"11-DEC-2014","11-DEC-2014","USD",11/DEC/07,1,"",55650,"USD",55650,"ERS","STANDARD","ERS","N","","STANDARD","11-DEC-2014 00:00"
191445,"12-DEC-2014",1718,4081,"ERS-07-DEC-07-145745","N","Receipt Invoice automatically created on 07-DEC-07","","45 Net (terms date + 45)",10003,"07-DEC-2014","07-DEC-2014","USD",07/DEC/07,1,"",28687.5,"USD",28687.5,"ERS","STANDARD","ERS","N","","STANDARD","07-DEC-2014 00:00"
193413,"26-DEC-2014",22,2035,"ERS-8399-147437","N","Receipt Invoice automatically created on 20-DEC-07","","4/10, 3/20, 2/30 Net  60",10009,"20-DEC-2014","20-DEC-2014","USD",20/DEC/07,1,"",4150,"USD",4150,"ERS","STANDARD","ERS","N","","STANDARD","20-DEC-2014 00:00"
193756,"31-DEC-2014",415,1087,"ERS-8404-147780","N","Receipt Invoice automatically created on 26-DEC-07","","45 Net (terms date + 45)",10003,"26-DEC-2014","26-DEC-2014","USD",26/DEC/07,1,"",84150,"USD",84150,"ERS","STANDARD","ERS","N","","STANDARD","26-DEC-2014 00:00"
193387,"26-DEC-2014",6,7,"ATT121907","N","","","30 Net (terms date + 30)",10002,"18-DEC-2014","18-DEC-2014","USD",,,"",47490,"USD",47490,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
194851,"11-JAN-2015",415,1087,"Manual Entry","N","","","45 Net (terms date + 45)",10003,"28-DEC-2014","28-DEC-2014","USD",,,"",166950,"USD",166950,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
194854,"11-JAN-2015",557,1233,"ManualEntry","N","","","45 Net (terms date + 45)",10003,"30-NOV-2014","30-NOV-2014","USD",,,"",195000,"USD",195000,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
195557,"16-JAN-2015",6,7,"OPS200839088","N","","","30 Net (terms date + 30)",10002,"06-JAN-2015","06-JAN-2015","USD",,,"",65262.76,"USD",65262.76,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
195560,"16-JAN-2015",21,1969,"OPS200839096","N","","","30 Net (terms date + 30)",10002,"14-JAN-2015","14-JAN-2015","USD",,,"",110342.18,"USD",110342.18,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
195586,"16-JAN-2015",147,259,"ERS-12159-149441","N","Receipt Invoice automatically created on 16-JAN-08","","45 Net (terms date + 45)",10003,"16-JAN-2015","16-JAN-2015","USD",16/JAN/08,1,"",503309.63,"USD",503309.63,"ERS","STANDARD","ERS","N","","STANDARD","16-JAN-2015 00:00"
196527,"23-JAN-2015",4,4,"OPS200839105","N","","","Immediate",10001,"23-JAN-2015","23-JAN-2015","USD",,,"",57461.6,"USD",57461.6,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
197347,"30-JAN-2015",537,1193,"ERS-23675-150964","N","Receipt Invoice automatically created on 30-JAN-08","","45 Net (terms date + 45)",10003,"30-JAN-2015","30-JAN-2015","USD",30/JAN/08,1,"",687.37,"USD",687.37,"ERS","STANDARD","ERS","N","","STANDARD","30-JAN-2015 00:00"
197223,"29-JAN-2015",6,7,"OPS200839109","N","","","30 Net (terms date + 30)",10002,"27-JAN-2015","27-JAN-2015","USD",,,"",65262.76,"USD",65262.76,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
198117,"06-FEB-2015",21,1969,"810445","N","","","Immediate",10001,"06-FEB-2015","06-FEB-2015","USD",,,"",16035,"USD",16035,"MANUAL INVOICE ENTRY","STANDARD","MANUAL INVOICE ENTRY","N","","STANDARD",""
198823,"13-FEB-2015",557,1233,"ERS-8411-152353","N","Receipt Invoice automatically created on 13-FEB-08","","45 Net (terms date + 45)",10003,"13-FEB-2015","13-FEB-2015","USD",13/FEB/08,1,"",2783.02,"USD",2783.02,"ERS","STANDARD","ERS","N","","STANDARD","13-FEB-2015 00:00"
198901,"13-FEB-2015",145,255,"ERS-23679-152412","N","Receipt Invoice automatically created on 13-FEB-08","","45 Net (terms date + 45)",10003,"13-FEB-2015","13-FEB-2015","USD",13/FEB/08,1,"",1231.49,"USD",1231.49,"ERS","STANDARD","ERS","N","","STANDARD","13-FEB-2015 00:00"
200609,"10-MAR-2015",1718,4081,"ERS-10-MAR-08-153678","N","Receipt Invoice automatically created on 10-MAR-08","","45 Net (terms date + 45)",10003,"10-MAR-2015","10-MAR-2015","USD",10/MAR/08,1,"",5670033.75,"USD",5670033.75,"ERS","STANDARD","ERS","N","","STANDARD","10-MAR-2015 00:00"
199886,"27-FEB-2015",6,7,"OPS200839140","N","","","30 Net (terms date + 30)",10002,"27-FEB-2015","27-FEB-2015","USD",,,"",66684.1,"USD",66684.1,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
201179,"17-MAR-2015",557,1233,"ERS-8424-154235","N","Receipt Invoice automatically created on 17-MAR-08","","45 Net (terms date + 45)",10003,"17-MAR-2015","17-MAR-2015","USD",17/MAR/08,1,"",3301.66,"USD",3301.66,"ERS","STANDARD","ERS","N","","STANDARD","17-MAR-2015 00:00"
202778,"03-APR-2015",4,4,"OPS200839175","N","","","Immediate",10001,"02-APR-2015","02-APR-2015","USD",,,"",60618.96,"USD",60618.96,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
202317,"27-MAR-2015",537,1193,"ERS-8425-155335","N","Receipt Invoice automatically created on 27-MAR-08","","45 Net (terms date + 45)",10003,"27-MAR-2015","27-MAR-2015","USD",27/MAR/08,1,"",2321.9,"USD",2321.9,"ERS","STANDARD","ERS","N","","STANDARD","27-MAR-2015 00:00"
204367,"17-APR-2015",209,330,"OPS200839190","N","","","Immediate",10001,"17-APR-2015","17-APR-2015","USD",,,"",152388.26,"USD",152388.26,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
204645,"21-APR-2015",22,1971,"OPS200839192","N","","","Immediate",10001,"19-APR-2015","19-APR-2015","USD",,,"",4735.67,"USD",4735.67,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
205324,"28-APR-2015",6,7,"OPS200839200","N","","","30 Net (terms date + 30)",10002,"27-APR-2015","27-APR-2015","USD",,,"",68843.26,"USD",68843.26,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
206297,"09-MAY-2015",4,4,"OPS200839212","N","","","Immediate",10001,"09-MAY-2015","09-MAY-2015","USD",,,"",59555.66,"USD",59555.66,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
206455,"12-MAY-2015",22,1971,"OPS200839215","N","","","Immediate",10001,"12-MAY-2015","12-MAY-2015","USD",,,"",4650.15,"USD",4650.15,"EXTERNAL","STANDARD","EXTERNAL","N","","STANDARD",""
