RECORD_TYPE:INVOICES,INVOICE_ID,CREATION_DATE,SUPPLIER_ID,SUPPLIER_SITE_ID,INVOICE_NUMBER,CANCEL_FLAG,DESCRIPTION,DOCUMENT_TYPE,PAY_TERMS,PAYMENT_TERMS_ID,PAYMENT_DUE_DATE,INVOICE_DATE,CURRENCY_CODE,EXCHANGE_RATE_DATE,EXCHANGE_RATE,CURRENCY_RATE_TYPE,INVOICE_CURRENCY_AMOUNT,PAY_CURRENCY_CODE,INVOICE_AMOUNT,CREATION_METHOD,INVOICE_TYPE,INVOICE_SUB_TYPE,APPROVAL_REQUIRED,PAYMENT_TYPE,PAY_GROUP,INVOICE_RECEIVED_DATE
INVOICES,155094,27-Jul-13,11,15,ERS-11933-118540,N,Receipt Invoice automatically created on 27-JUL-06,,2/10 Net 45,10007,27-Jul-13,27-Jul-13,USD,,,,100611.36,USD,100611.36,ERS,STANDARD,ERS,N,EFT,EDI,27/07/13 0:00
INVOICES,154413,19-Jul-13,5,6,ERS-23416-117849,N,Receipt Invoice automatically created on 19-JUL-06,,2/10 NET 30,10014,19-Jul-13,19-Jul-13,USD,,,,68.8,USD,68.8,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,156494,25-Aug-13,21,41,ERS-12036-119753,N,Receipt Invoice automatically created on 25-AUG-06,,Immediate,10001,24-Aug-13,24-Aug-13,USD,24-Aug-06,1,,1197,USD,1197,ERS,STANDARD,ERS,N,,STANDARD,24/08/13 0:00
INVOICES,156285,21-Aug-13,4,4,UPS081906,N,,,Immediate,10001,19-Aug-13,19-Aug-13,USD,,,,49213.5,USD,49213.5,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,156289,21-Aug-13,6,7,ATT081906,N,,,30 Net (terms date + 30),10002,19-Aug-13,19-Aug-13,USD,,,,53230,USD,53230,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,158045,19-Sep-13,11,15,ERS-23549-120991,N,Receipt Invoice automatically created on 19-SEP-06,,2/10 Net 45,10007,19-Sep-13,19-Sep-13,USD,19-Sep-06,1,,95500,USD,95500,ERS,STANDARD,ERS,N,,EDI,19/09/13 0:00
INVOICES,157741,14-Sep-13,11,15,ERS 4773 102,N,,,2/10 Net 45,10007,31-Aug-13,31-Aug-13,USD,,,,420,USD,420,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,EDI,
INVOICES,158413,26-Sep-13,537,1193,ERS-8075-121323,N,Receipt Invoice automatically created on 22-SEP-06,,45 Net (terms date + 45),10003,22-Sep-13,22-Sep-13,USD,22-Sep-06,1,,1799,USD,1799,ERS,STANDARD,ERS,N,,STANDARD,22/09/13 0:00
INVOICES,159445,30-Sep-13,3,2036,ERS-8078-121908,N,Receipt Invoice automatically created on 30-SEP-06,,45 Net (terms date + 45),10003,30-Sep-13,30-Sep-13,USD,30-Sep-06,1,,60736,USD,60736,ERS,STANDARD,ERS,N,,SIZZLE,30/09/13 0:00
INVOICES,160760,11-Oct-13,147,2033,ERS-8096-122481,N,Receipt Invoice automatically created on 11-OCT-06,,45 Net (terms date + 45),10003,11-Oct-13,11-Oct-13,USD,11-Oct-06,1,,35499,USD,35499,ERS,STANDARD,ERS,N,,SIZZLE,11/10/13 0:00
INVOICES,161054,16-Oct-13,557,1233,ERS-8098-122661,N,Receipt Invoice automatically created on 16-OCT-06,,45 Net (terms date + 45),10003,16-Oct-13,16-Oct-13,USD,16-Oct-06,1,,495,USD,495,ERS,STANDARD,ERS,N,,STANDARD,16/10/13 0:00
INVOICES,161053,16-Oct-13,9,12,ERS-8097-122660,N,Receipt Invoice automatically created on 16-OCT-06,,30 Net (terms date + 30),10002,16-Oct-13,16-Oct-13,USD,16-Oct-06,1,,892,USD,892,ERS,STANDARD,ERS,N,,STANDARD,16/10/13 0:00
INVOICES,161889,26-Oct-13,578,1275,ERS-8104-123153,N,Receipt Invoice automatically created on 26-OCT-06,,45 Net (terms date + 45),10003,26-Oct-13,26-Oct-13,USD,26-Oct-06,1,,327600,USD,327600,ERS,STANDARD,ERS,N,,SIZZLE,26/10/13 0:00
INVOICES,163157,13-Nov-13,9,12,ERS-8121-123962,N,Receipt Invoice automatically created on 13-NOV-06,,30 Net (terms date + 30),10002,13-Nov-13,13-Nov-13,USD,13-Nov-06,1,,851,USD,851,ERS,STANDARD,ERS,N,,STANDARD,13/11/13 0:00
INVOICES,163158,13-Nov-13,147,2033,ERS-8122-123963,N,Receipt Invoice automatically created on 13-NOV-06,,45 Net (terms date + 45),10003,13-Nov-13,13-Nov-13,USD,13-Nov-06,1,,33860,USD,33860,ERS,STANDARD,ERS,N,,SIZZLE,13/11/13 0:00
INVOICES,153863,12-Jul-13,21,41,ERS-23304-117281,N,Receipt Invoice automatically created on 12-JUL-06,,Immediate,10001,12-Jul-13,12-Jul-13,USD,,,,27.9,USD,27.9,ERS,STANDARD,ERS,N,CHECK,STANDARD,12/07/13 0:00
INVOICES,154440,19-Jul-13,5,6,ERS-11860-117876,N,Receipt Invoice automatically created on 19-JUL-06,,2/10 NET 30,10014,19-Jul-13,19-Jul-13,USD,,,,4692.12,USD,4692.12,ERS,STANDARD,ERS,N,CHECK,STANDARD,19/07/13 0:00
INVOICES,155004,27-Jul-13,5,6,ERS-23443-118450,N,Receipt Invoice automatically created on 27-JUL-06,,2/10 NET 30,10014,27-Jul-13,27-Jul-13,USD,,,,940.5,USD,940.5,ERS,STANDARD,ERS,N,CHECK,STANDARD,27/07/13 0:00
INVOICES,165174,27-Nov-13,3,2036,ERS-8136-124682,N,Receipt Invoice automatically created on 27-NOV-06,,45 Net (terms date + 45),10003,27-Nov-13,27-Nov-13,USD,27-Nov-06,1,,51246,USD,51246,ERS,STANDARD,ERS,N,,SIZZLE,27/11/13 0:00
INVOICES,167238,13-Dec-13,4,4,UPS112506,N,,,Immediate,10001,25-Nov-13,25-Nov-13,USD,,,,46540,USD,46540,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,166851,11-Dec-13,557,1233,ERS-8148-125462,N,Receipt Invoice automatically created on 11-DEC-06,,45 Net (terms date + 45),10003,11-Dec-13,11-Dec-13,USD,11-Dec-06,1,,2549,USD,2549,ERS,STANDARD,ERS,N,,STANDARD,11/12/13 0:00
INVOICES,167200,13-Dec-13,4,4,UPS101206,N,,,Immediate,10001,12-Oct-13,12-Oct-13,USD,,,,50660,USD,50660,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167166,13-Dec-13,22,1971,CSI091206,N,,,Immediate,10001,12-Sep-13,12-Sep-13,USD,,,,4330,USD,4330,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167179,13-Dec-13,22,1971,CMCSI0906,N,,,Immediate,10001,23-Sep-13,23-Sep-13,USD,,,,-362,USD,-362,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,167184,13-Dec-13,22,1971,CSI092606,N,,,Immediate,10001,26-Sep-13,26-Sep-13,USD,,,,4330,USD,4330,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167167,13-Dec-13,209,330,CMBMI0906,N,,,Immediate,10001,7-Sep-13,7-Sep-13,USD,,,,-1149,USD,-1149,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,167170,13-Dec-13,209,330,BMI091206,N,,,Immediate,10001,12-Sep-13,12-Sep-13,USD,,,,137500,USD,137500,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167190,13-Dec-13,209,330,BMI100506,N,,,Immediate,10001,5-Oct-13,5-Oct-13,USD,,,,127370,USD,127370,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167192,13-Dec-13,9,12,OSI100506,N,,,Immediate,10001,5-Oct-13,5-Oct-13,USD,,,,24130,USD,24130,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167202,13-Dec-13,209,330,BMI101906,N,,,Immediate,10001,19-Oct-13,19-Oct-13,USD,,,,127370,USD,127370,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167216,13-Dec-13,21,1969,CMAND1006,N,,,30 Net (terms date + 30),10002,27-Oct-13,27-Oct-13,USD,,,,-8908,USD,-8908,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,167228,13-Dec-13,6,7,ATT111406,N,,,30 Net (terms date + 30),10002,14-Nov-13,14-Nov-13,USD,,,,52850,USD,52850,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167177,13-Dec-13,9,12,CMOSI0906,N,,,Immediate,10001,19-Sep-13,19-Sep-13,USD,,,,-2177,USD,-2177,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,167207,13-Dec-13,9,12,CMOSI1006,N,,,Immediate,10001,19-Oct-13,19-Oct-13,USD,,,,-2177,USD,-2177,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,167209,13-Dec-13,22,1971,CMCSI1006,N,,,Immediate,10001,23-Oct-13,23-Oct-13,USD,,,,-362,USD,-362,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,167218,13-Dec-13,22,1971,CSI110406,N,,,Immediate,10001,4-Nov-13,4-Nov-13,USD,,,,3690,USD,3690,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167249,13-Dec-13,209,330,BMI121406,N,,,Immediate,10001,11-Dec-13,11-Dec-13,USD,,,,125030,USD,125030,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167250,13-Dec-13,22,1971,CSI121406,N,,,Immediate,10001,11-Dec-13,11-Dec-13,USD,,,,3940,USD,3940,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,167328,14-Dec-13,9,12,ERS-8152-125702,N,Receipt Invoice automatically created on 14-DEC-06,,30 Net (terms date + 30),10002,14-Dec-13,14-Dec-13,USD,14-Dec-06,1,,881,USD,881,ERS,STANDARD,ERS,N,,STANDARD,14/12/13 0:00
INVOICES,168277,8-Jan-14,557,1233,ERS-8156-126536,N,Receipt Invoice automatically created on 08-JAN-07,,45 Net (terms date + 45),10003,8-Jan-14,8-Jan-14,USD,8-Jan-07,1,,19,USD,19,ERS,STANDARD,ERS,N,,STANDARD,8/01/14 0:00
INVOICES,168557,11-Jan-14,209,330,BMI122606,N,,,Immediate,10001,26-Dec-13,26-Dec-13,USD,,,,125030,USD,125030,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,168298,9-Jan-14,21,41,ERS-5034-126537,N,Receipt Invoice automatically created on 09-JAN-07,,2/10 NET 30,10014,9-Jan-14,9-Jan-14,USD,9-Jan-07,1,,920,USD,920,ERS,STANDARD,ERS,N,,STANDARD,9/01/14 0:00
INVOICES,168549,11-Jan-14,22,2035,ERS-8165-126750,N,Receipt Invoice automatically created on 11-JAN-07,,"4/10, 3/20, 2/30 Net  60",10009,11-Jan-14,11-Jan-14,USD,11-Jan-07,1,,14500,USD,14500,ERS,STANDARD,ERS,N,,STANDARD,11/01/14 0:00
INVOICES,168325,10-Jan-14,1555,3738,ERS-2133-126550,N,Receipt Invoice automatically created on 10-JAN-07,,45 Net (terms date + 45),10003,10-Jan-14,10-Jan-14,USD,10-Jan-07,1,,1200,USD,1200,ERS,STANDARD,ERS,N,,STANDARD,10/01/14 0:00
INVOICES,168630,11-Jan-14,21,1969,11-Jan-07,N,,,Immediate,10001,11-Jan-14,11-Jan-14,USD,,,,17500,USD,17500,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,169144,19-Jan-14,147,2033,ERS-8175-127312,N,Receipt Invoice automatically created on 19-JAN-07,,45 Net (terms date + 45),10003,19-Jan-14,19-Jan-14,USD,19-Jan-07,1,,69699,USD,69699,ERS,STANDARD,ERS,N,,SIZZLE,19/01/14 0:00
INVOICES,168573,11-Jan-14,4,4,CMUPS1206,N,,,Immediate,10001,5-Dec-13,5-Dec-13,USD,,,,-4571,USD,-4571,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,168574,11-Jan-14,9,12,CMOSI1206,N,,,Immediate,10001,19-Dec-13,19-Dec-13,USD,,,,-2177,USD,-2177,EXTERNAL,CREDIT,EXTERNAL,N,,STANDARD,
INVOICES,168580,11-Jan-14,209,330,BMI010507,N,,,Immediate,10001,4-Jan-14,4-Jan-14,USD,,,,117880,USD,117880,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,169389,24-Jan-14,11,15,ERS-23591-127557,N,Receipt Invoice automatically created on 24-JAN-07,,2/10 Net 45,10007,24-Jan-14,24-Jan-14,USD,24-Jan-07,1,,83000,USD,83000,ERS,STANDARD,ERS,N,,EDI,24/01/14 0:00
INVOICES,169899,2-Feb-14,9,12,ERS-8184-128025,N,Receipt Invoice automatically created on 02-FEB-07,,30 Net (terms date + 30),10002,2-Feb-14,2-Feb-14,USD,2-Feb-07,1,,806,USD,806,ERS,STANDARD,ERS,N,,STANDARD,2/02/14 0:00
INVOICES,170381,8-Feb-14,147,2033,ERS-8190-128434,N,Receipt Invoice automatically created on 08-FEB-07,,45 Net (terms date + 45),10003,8-Feb-14,8-Feb-14,USD,8-Feb-07,1,,34135,USD,34135,ERS,STANDARD,ERS,N,,SIZZLE,8/02/14 0:00
INVOICES,171346,19-Feb-14,4,4,UPS021807,N,,,Immediate,10001,17-Feb-14,17-Feb-14,USD,,,,45940,USD,45940,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,171350,19-Feb-14,6,7,ATT021807,N,,,30 Net (terms date + 30),10002,17-Feb-14,17-Feb-14,USD,,,,52170,USD,52170,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,171345,19-Feb-14,5,2034,ERS-8198-129141,N,Receipt Invoice automatically created on 19-FEB-07,,15 Net (terms date + 15),10013,19-Feb-14,19-Feb-14,USD,19-Feb-07,1,,45080,USD,45080,ERS,STANDARD,ERS,N,,STANDARD,19/02/14 0:00
INVOICES,171142,16-Feb-14,9,12,OSI012607,N,,,Immediate,10001,25-Jan-14,25-Jan-14,USD,,,,22340,USD,22340,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,171153,16-Feb-14,9,12,OSI020407,N,,,Immediate,10001,3-Feb-14,3-Feb-14,USD,,,,21880,USD,21880,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,171704,28-Feb-14,578,1275,ERS-8203-129514,N,Receipt Invoice automatically created on 28-FEB-07,,45 Net (terms date + 45),10003,28-Feb-14,28-Feb-14,USD,28-Feb-07,1,,592800,USD,592800,ERS,STANDARD,ERS,N,,SIZZLE,28/02/14 0:00
INVOICES,171708,28-Feb-14,22,1971,CSI022507,N,,,Immediate,10001,24-Feb-14,24-Feb-14,USD,,,,3640,USD,3640,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,172603,16-Mar-14,147,2033,ERS-8212-129774,N,Receipt Invoice automatically created on 16-MAR-07,,45 Net (terms date + 45),10003,16-Mar-14,16-Mar-14,USD,16-Mar-07,1,,34215,USD,34215,ERS,STANDARD,ERS,N,,SIZZLE,16/03/14 0:00
INVOICES,172604,16-Mar-14,557,1233,ERS-8213-129775,N,Receipt Invoice automatically created on 16-MAR-07,,45 Net (terms date + 45),10003,16-Mar-14,16-Mar-14,USD,16-Mar-07,1,,8912,USD,8912,ERS,STANDARD,ERS,N,,STANDARD,16/03/14 0:00
INVOICES,172647,19-Mar-14,209,330,BMI031807,N,,,Immediate,10001,17-Mar-14,17-Mar-14,USD,,,,104490,USD,104490,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,172432,2-Mar-14,578,1275,ERS-8207-129650,N,Receipt Invoice automatically created on 02-MAR-07,,45 Net (terms date + 45),10003,2-Mar-14,2-Mar-14,USD,2-Mar-07,1,,182000,USD,182000,ERS,STANDARD,ERS,N,,SIZZLE,2/03/14 0:00
INVOICES,173535,4-Apr-14,209,330,BMI040507,N,,,Immediate,10001,4-Apr-14,4-Apr-14,USD,,,,125150,USD,125150,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,173177,26-Mar-14,578,1275,ERS-8220-130271,N,Receipt Invoice automatically created on 26-MAR-07,,45 Net (terms date + 45),10003,26-Mar-14,26-Mar-14,USD,26-Mar-07,1,,546000,USD,546000,ERS,STANDARD,ERS,N,,SIZZLE,26/03/14 0:00
INVOICES,173795,10-Apr-14,557,1233,ERS-8229-130836,N,Receipt Invoice automatically created on 10-APR-07,,45 Net (terms date + 45),10003,10-Apr-14,10-Apr-14,USD,10-Apr-07,1,,820000,USD,820000,ERS,STANDARD,ERS,N,,STANDARD,10/04/14 0:00
INVOICES,174343,18-Apr-14,209,330,BMI041907,N,,,Immediate,10001,18-Apr-14,18-Apr-14,USD,,,,125150,USD,125150,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,175109,7-May-14,9,12,ERS-8244-132116,N,Receipt Invoice automatically created on 07-MAY-07,,30 Net (terms date + 30),10002,7-May-14,7-May-14,USD,7-May-07,1,,800,USD,800,ERS,STANDARD,ERS,N,,STANDARD,7/05/14 0:00
INVOICES,175211,8-May-14,1178,2854,19-Apr-07,N,,,2/10 NET 30,10014,19-Apr-14,19-Apr-14,USD,,,,1650,USD,1650,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,175230,9-May-14,147,2033,ERS-8248-132197,N,Receipt Invoice automatically created on 09-MAY-07,,45 Net (terms date + 45),10003,9-May-14,9-May-14,USD,9-May-07,1,,258000,USD,258000,ERS,STANDARD,ERS,N,,SIZZLE,9/05/14 0:00
INVOICES,175773,17-May-14,578,1275,ERS-8252-132813,N,Receipt Invoice automatically created on 17-MAY-07,,45 Net (terms date + 45),10003,17-May-14,17-May-14,USD,17-May-07,1,,507000,USD,507000,ERS,STANDARD,ERS,N,,SIZZLE,17/05/14 0:00
INVOICES,175841,18-May-14,21,1969,AND051907,N,,,30 Net (terms date + 30),10002,18-May-14,18-May-14,USD,,,,90740,USD,90740,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,175453,11-May-14,209,330,BMI051207,N,,,Immediate,10001,11-May-14,11-May-14,USD,,,,117060,USD,117060,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,175456,11-May-14,6,7,ATT051207,N,,,30 Net (terms date + 30),10002,11-May-14,11-May-14,USD,,,,52880,USD,52880,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,176164,25-May-14,415,1087,ERS-8256-133215,N,Receipt Invoice automatically created on 25-MAY-07,,45 Net (terms date + 45),10003,25-May-14,25-May-14,USD,25-May-07,1,,94500,USD,94500,ERS,STANDARD,ERS,N,,STANDARD,25/05/14 0:00
INVOICES,176167,25-May-14,4,4,UPS052607,N,,,Immediate,10001,25-May-14,25-May-14,USD,,,,46560,USD,46560,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,176170,25-May-14,22,1971,CSI052607,N,,,Immediate,10001,25-May-14,25-May-14,USD,,,,3690,USD,3690,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,176171,25-May-14,6,7,ATT052607,N,,,30 Net (terms date + 30),10002,25-May-14,25-May-14,USD,,,,52880,USD,52880,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,176079,24-May-14,3,2036,ERS-8255-133149,N,Receipt Invoice automatically created on 24-MAY-07,,45 Net (terms date + 45),10003,24-May-14,24-May-14,USD,24-May-07,1,,102492,USD,102492,ERS,STANDARD,ERS,N,,SIZZLE,24/05/14 0:00
INVOICES,175920,22-May-14,22,2035,ERS-8254-132952,N,Receipt Invoice automatically created on 22-MAY-07,,"4/10, 3/20, 2/30 Net  60",10009,22-May-14,22-May-14,USD,22-May-07,1,,27100,USD,27100,ERS,STANDARD,ERS,N,,STANDARD,22/05/14 0:00
INVOICES,176697,6-Jun-14,9,12,ERS-8262-133696,N,Receipt Invoice automatically created on 06-JUN-07,,30 Net (terms date + 30),10002,6-Jun-14,6-Jun-14,USD,6-Jun-07,1,,850,USD,850,ERS,STANDARD,ERS,N,,STANDARD,6/06/14 0:00
INVOICES,178045,29-Jun-14,16148,5823,ERS-2134-133947-Commit,N,,,2/10 NET 30,10014,29-Jun-14,29-Jun-14,USD,,,,8000,USD,8000,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,178193,4-Jul-14,22,1971,CSI070507,N,,,Immediate,10001,4-Jul-14,4-Jul-14,USD,,,,3840,USD,3840,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,178194,4-Jul-14,6,7,ATT070507,N,,,30 Net (terms date + 30),10002,4-Jul-14,4-Jul-14,USD,,,,55000,USD,55000,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,178097,2-Jul-14,21,1969,91110128,N,,,Immediate,10001,2-Jul-14,2-Jul-14,USD,,,,21000,USD,21000,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,178807,13-Jul-14,9,12,OSI071207,N,,,Immediate,10001,13-Jul-14,13-Jul-14,USD,,,,23070,USD,23070,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,178808,13-Jul-14,22,1971,CSI071207,N,,,Immediate,10001,13-Jul-14,13-Jul-14,USD,,,,3840,USD,3840,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,179283,30-Jul-14,16148,5823,CS101-Final,N,,,45 Net (terms date + 45),10003,31-May-13,31-May-13,USD,,,,620000,USD,620000,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,179326,31-Jul-14,415,1087,ERS-8290-136174,N,Receipt Invoice automatically created on 31-JUL-07,,45 Net (terms date + 45),10003,31-Jul-14,31-Jul-14,USD,31-Jul-07,1,,98550,USD,98550,ERS,STANDARD,ERS,N,,STANDARD,31/07/14 0:00
INVOICES,179204,27-Jul-14,1178,2854,22-Jun-07,N,,,2/10 NET 30,10014,22-Jun-14,22-Jun-14,USD,,,,1690,USD,1690,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,179916,7-Aug-14,415,1087,ERS-8293-136576,N,Receipt Invoice automatically created on 07-AUG-07,,45 Net (terms date + 45),10003,7-Aug-14,7-Aug-14,USD,7-Aug-07,1,,560800,USD,560800,ERS,STANDARD,ERS,N,,STANDARD,7/08/14 0:00
INVOICES,179798,6-Aug-14,6,7,ATT080507,N,,,30 Net (terms date + 30),10002,4-Aug-14,4-Aug-14,USD,,,,53250,USD,53250,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,180243,9-Aug-14,909,2013,ERS-8302-136884,N,Receipt Invoice automatically created on 09-AUG-07,,45 Net (terms date + 45),10003,9-Aug-14,9-Aug-14,USD,9-Aug-07,1,,129.14,USD,129.14,ERS,STANDARD,ERS,N,,STANDARD,9/08/14 0:00
INVOICES,181291,5-Sep-14,1178,2854,25-Aug-07,N,,,2/10 NET 30,10014,25-Aug-14,25-Aug-14,USD,,,,2160,USD,2160,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,181712,10-Sep-14,21,41,ERS-5038-138118,N,Receipt Invoice automatically created on 10-SEP-07,,2/10 NET 30,10014,10-Sep-14,10-Sep-14,USD,10-Sep-07,1,,1232.5,USD,1232.5,ERS,STANDARD,ERS,N,,STANDARD,10/09/14 0:00
INVOICES,181953,18-Sep-14,557,1233,ERS-8327-138316,N,Receipt Invoice automatically created on 18-SEP-07,,45 Net (terms date + 45),10003,18-Sep-14,18-Sep-14,USD,18-Sep-07,1,,6186,USD,6186,ERS,STANDARD,ERS,N,,STANDARD,18/09/14 0:00
INVOICES,181965,18-Sep-14,21,1969,AND091907,N,,,30 Net (terms date + 30),10002,18-Sep-14,18-Sep-14,USD,,,,90930,USD,90930,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,181974,18-Sep-14,21,1969,910032,N,,,Immediate,10001,18-Sep-14,18-Sep-14,USD,,,,14700,USD,14700,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,182059,19-Sep-14,5,2034,ERS-8328-138403,N,Receipt Invoice automatically created on 19-SEP-07,,15 Net (terms date + 15),10013,19-Sep-14,19-Sep-14,USD,19-Sep-07,1,,23030,USD,23030,ERS,STANDARD,ERS,N,,STANDARD,19/09/14 0:00
INVOICES,182691,4-Oct-14,9,12,OSI100507,N,,,Immediate,10001,4-Oct-14,4-Oct-14,USD,,,,24720,USD,24720,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,182694,4-Oct-14,21,1969,AND100507,N,,,30 Net (terms date + 30),10002,4-Oct-14,4-Oct-14,USD,,,,101120,USD,101120,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,183189,11-Oct-14,209,330,BMI101207,N,,,Immediate,10001,11-Oct-14,11-Oct-14,USD,,,,130440,USD,130440,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,183802,18-Oct-14,4,4,UPS101907,N,,,Immediate,10001,18-Oct-14,18-Oct-14,USD,,,,51890,USD,51890,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,185017,29-Oct-14,578,1275,ERS-8362-141299,N,Receipt Invoice automatically created on 29-OCT-07,,45 Net (terms date + 45),10003,29-Oct-14,29-Oct-14,USD,29-Oct-07,1,,335400,USD,335400,ERS,STANDARD,ERS,N,,SIZZLE,29/10/14 0:00
INVOICES,186723,1-Nov-14,21,1969,20012,N,,,Immediate,10001,1-Nov-14,1-Nov-14,USD,,,,16500,USD,16500,MANUAL INVOICE ENTRY,STANDARD,MANUAL INVOICE ENTRY,N,,STANDARD,
INVOICES,188522,13-Nov-14,6,7,ATT111407,N,,,30 Net (terms date + 30),10002,13-Nov-14,13-Nov-14,USD,,,,52870,USD,52870,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,188320,12-Nov-14,557,1233,ERS-8371-143151,N,Receipt Invoice automatically created on 12-NOV-07,,45 Net (terms date + 45),10003,12-Nov-14,12-Nov-14,USD,12-Nov-07,1,,6358,USD,6358,ERS,STANDARD,ERS,N,,STANDARD,12/11/14 0:00
INVOICES,189284,19-Nov-14,4,4,UPS111807,N,,,Immediate,10001,17-Nov-14,17-Nov-14,USD,,,,46550,USD,46550,EXTERNAL,STANDARD,EXTERNAL,N,,STANDARD,
INVOICES,189281,19-Nov-14,415,1087,ERS-8374-144021,N,Receipt Invoice automatically created on 19-NOV-07,,45 Net (terms date + 45),10003,19-Nov-14,19-Nov-14,USD,19-Nov-07,1,,61950,USD,61950,ERS,STANDARD,ERS,N,,STANDARD,19/11/14 0:00
INVOICES,190371,27-Nov-14,22,2035,ERS-8381-144875,N,Receipt Invoice automatically created on 27-NOV-07,,"4/10, 3/20, 2/30 Net  60",10009,27-Nov-14,27-Nov-14,USD,27-Nov-07,1,,1350,USD,1350,ERS,STANDARD,ERS,N,,STANDARD,27/11/14 0:00
